ngram,partition,token,attention,predict,confidence
29,,in,0.14062020182609558,,
29,4,mouse,0.008032768964767456,targetvm,0.9518247842788696
29,,driver,0.004110001027584076,,
29,,v,0.002031414769589901,,
29,,##m,0.003515038173645735,,
29,,tools,0.007367704063653946,,
29,,times,0.0017851063748821616,,
29,,##tam,0.0005244335043244064,,
29,,##p,0.001689540222287178,,
29,,task,0.029462521895766258,,
29,,wait,0.02124946564435959,,
29,,for,0.006230219732969999,,
29,,getting,0.011007875204086304,,
29,,v,0.002992150839418173,,
29,,##m,0.006041060667484999,,
29,,test,0.009654469788074493,,
29,,v,0.003012698842212558,,
29,,##m,0.0039799329824745655,,
29,,ip,0.002804903080686927,,
29,,address,0.006683344021439552,,
29,,on,0.0035893607418984175,,
29,,es,0.001978016924113035,,
29,,##xi,0.0038295758422464132,,
29,,ip,0.0020555516239255667,,
29,,address,0.0058094197884202,,
29,,fatal,0.06357467174530029,,
29,,local,0.008345574140548706,,
29,,##hos,0.00151398207526654,,
29,,##t,0.01993495039641857,,
29,,un,0.03524036332964897,,
29,,reach,0.02505444549024105,,
29,,##able,0.022978035733103752,,
29,,failed,0.13559001684188843,,
29,,to,0.056258946657180786,,
29,,create,0.07904449105262756,,
29,,temporary,0.07483088970184326,,
29,,directory,0.1106136292219162,,
29,,in,0.04801414534449577,,
29,,some,0.06154415011405945,,
29,5,driver,0.018156155943870544,targetvm,0.9676312208175659
29,,v,0.002491290681064129,,
29,,##m,0.0050268047489225864,,
29,,tools,0.008511120453476906,,
29,,times,0.002055324148386717,,
29,,##tam,0.0006154723814688623,,
29,,##p,0.0021686102263629436,,
29,,task,0.028476519510149956,,
29,,wait,0.019808169454336166,,
29,,for,0.006266790442168713,,
29,,getting,0.013542617671191692,,
29,,v,0.003127592382952571,,
29,,##m,0.008119290694594383,,
29,,test,0.013629356399178505,,
29,,v,0.003434527665376663,,
29,,##m,0.005423356778919697,,
29,,ip,0.003094579791650176,,
29,,address,0.007930769585072994,,
29,,on,0.004169908352196217,,
29,,es,0.0019720755517482758,,
29,,##xi,0.0037271033506840467,,
29,,ip,0.0022123660892248154,,
29,,address,0.00580974668264389,,
29,,fatal,0.060398370027542114,,
29,,local,0.00858336966484785,,
29,,##hos,0.0017225196352228522,,
29,,##t,0.020469270646572113,,
29,,un,0.02958797663450241,,
29,,reach,0.021497948095202446,,
29,,##able,0.021689433604478836,,
29,,failed,0.12687259912490845,,
29,,to,0.054358355700969696,,
29,,create,0.09308852255344391,,
29,,temporary,0.0767734944820404,,
29,,directory,0.12797115743160248,,
29,,in,0.01492510549724102,,
29,,some,0.0191833283752203,,
29,,cases,0.03716978803277016,,
29,6,v,0.002342130523175001,targetvm,0.9563536047935486
29,,##m,0.005527201108634472,,
29,,tools,0.014961960725486279,,
29,,times,0.0019791859667748213,,
29,,##tam,0.0006972936680540442,,
29,,##p,0.0024158740416169167,,
29,,task,0.030243370682001114,,
29,,wait,0.01963924616575241,,
29,,for,0.005736024584621191,,
29,,getting,0.014051822945475578,,
29,,v,0.0026450175791978836,,
29,,##m,0.00754521181806922,,
29,,test,0.01603531464934349,,
29,,v,0.00313175143674016,,
29,,##m,0.005206476431339979,,
29,,ip,0.0031335109379142523,,
29,,address,0.007577094715088606,,
29,,on,0.003696984611451626,,
29,,es,0.0017057065851986408,,
29,,##xi,0.0033867433667182922,,
29,,ip,0.0018451105570420623,,
29,,address,0.00438846368342638,,
29,,fatal,0.05694432184100151,,
29,,local,0.005414927378296852,,
29,,##hos,0.0012892179656773806,,
29,,##t,0.01547057181596756,,
29,,un,0.025141742080450058,,
29,,reach,0.014518233947455883,,
29,,##able,0.016579698771238327,,
29,,failed,0.09113694727420807,,
29,,to,0.05575592443346977,,
29,,create,0.08767887204885483,,
29,,temporary,0.06245316192507744,,
29,,directory,0.11006458103656769,,
29,,in,0.011167082004249096,,
29,,some,0.013785574585199356,,
29,,cases,0.018546612933278084,,
29,,you,0.14425259828567505,,
29,7,tools,0.04894697666168213,targetvm,0.8705507516860962
29,,times,0.002241881564259529,,
29,,##tam,0.0009622512152418494,,
29,,##p,0.0027948543429374695,,
29,,task,0.027270210906863213,,
29,,wait,0.012950710020959377,,
29,,for,0.003804324194788933,,
29,,getting,0.010978243313729763,,
29,,v,0.0019475570879876614,,
29,,##m,0.005428035743534565,,
29,,test,0.010960324667394161,,
29,,v,0.0021235679741948843,,
29,,##m,0.003128291806206107,,
29,,ip,0.0026750098913908005,,
29,,address,0.005402200855314732,,
29,,on,0.0035490612499415874,,
29,,es,0.002034054836258292,,
29,,##xi,0.0026675513945519924,,
29,,ip,0.0018321783281862736,,
29,,address,0.004277280066162348,,
29,,fatal,0.055464982986450195,,
29,,local,0.00468672439455986,,
29,,##hos,0.001359815476462245,,
29,,##t,0.01085248775780201,,
29,,un,0.019862601533532143,,
29,,reach,0.01672116108238697,,
29,,##able,0.016722895205020905,,
29,,failed,0.10275277495384216,,
29,,to,0.04393922537565231,,
29,,create,0.09688927978277206,,
29,,temporary,0.06173714995384216,,
29,,directory,0.11894345283508301,,
29,,in,0.009783362969756126,,
29,,some,0.011466538533568382,,
29,,cases,0.019273150712251663,,
29,,you,0.054961226880550385,,
29,,may,0.07632166147232056,,
29,8,times,0.004031047224998474,targetvm,0.8996478319168091
29,,##tam,0.0012624736409634352,,
29,,##p,0.003177820472046733,,
29,,task,0.025106169283390045,,
29,,wait,0.012651132419705391,,
29,,for,0.003745746798813343,,
29,,getting,0.011076266877353191,,
29,,v,0.0018638281617313623,,
29,,##m,0.005194301716983318,,
29,,test,0.010801508091390133,,
29,,v,0.0020319954492151737,,
29,,##m,0.0030781542882323265,,
29,,ip,0.0030010545160621405,,
29,,address,0.005977633409202099,,
29,,on,0.0030092778615653515,,
29,,es,0.001684259856119752,,
29,,##xi,0.0023819487541913986,,
29,,ip,0.0018068107310682535,,
29,,address,0.004333164542913437,,
29,,fatal,0.055371567606925964,,
29,,local,0.004163640551269054,,
29,,##hos,0.0013332925736904144,,
29,,##t,0.011055927723646164,,
29,,un,0.020551174879074097,,
29,,reach,0.015876591205596924,,
29,,##able,0.018013661727309227,,
29,,failed,0.1088566929101944,,
29,,to,0.043927472084760666,,
29,,create,0.09629633277654648,,
29,,temporary,0.06597098708152771,,
29,,directory,0.11765178292989731,,
29,,in,0.009767732582986355,,
29,,some,0.011307704262435436,,
29,,cases,0.01873413845896721,,
29,,you,0.06253974884748459,,
29,,may,0.02839888446033001,,
29,,have,0.08436883985996246,,
29,9,task,0.033937469124794006,targetvm,0.6966692805290222
29,,wait,0.007704658433794975,,
29,,for,0.0030667968094348907,,
29,,getting,0.00808312650769949,,
29,,v,0.0017521614208817482,,
29,,##m,0.005296619143337011,,
29,,test,0.008521593175828457,,
29,,v,0.0021729948930442333,,
29,,##m,0.003181740641593933,,
29,,ip,0.003163699759170413,,
29,,address,0.006476417183876038,,
29,,on,0.0024681221693754196,,
29,,es,0.0015320968814194202,,
29,,##xi,0.0024207052774727345,,
29,,ip,0.0013633854687213898,,
29,,address,0.0032162717543542385,,
29,,fatal,0.04587172716856003,,
29,,local,0.0026437132619321346,,
29,,##hos,0.0011018653167411685,,
29,,##t,0.010603215545415878,,
29,,un,0.020315086469054222,,
29,,reach,0.011166742071509361,,
29,,##able,0.015714529901742935,,
29,,failed,0.10370302200317383,,
29,,to,0.04543891176581383,,
29,,create,0.1017477735877037,,
29,,temporary,0.0710587128996849,,
29,,directory,0.1061362624168396,,
29,,in,0.011656373739242554,,
29,,some,0.013189056888222694,,
29,,cases,0.02124670147895813,,
29,,you,0.07448410987854004,,
29,,may,0.02548009157180786,,
29,,have,0.02908661961555481,,
29,,been,0.06625308096408844,,
29,10,wait,0.013679750263690948,targetvm,0.5582552552223206
29,,for,0.003738762577995658,,
29,,getting,0.010929033160209656,,
29,,v,0.0023003665264695883,,
29,,##m,0.007222378626465797,,
29,,test,0.012801885604858398,,
29,,v,0.0029406182002276182,,
29,,##m,0.004366013687103987,,
29,,ip,0.0034821301233023405,,
29,,address,0.008717137388885021,,
29,,on,0.003564020385965705,,
29,,es,0.0019423558842390776,,
29,,##xi,0.0028336509130895138,,
29,,ip,0.0016877800226211548,,
29,,address,0.0037604018580168486,,
29,,fatal,0.05697755143046379,,
29,,local,0.0029841787181794643,,
29,,##hos,0.001371541409753263,,
29,,##t,0.011103167198598385,,
29,,un,0.017077183350920677,,
29,,reach,0.014104042202234268,,
29,,##able,0.017471179366111755,,
29,,failed,0.10337972640991211,,
29,,to,0.04234367609024048,,
29,,create,0.09997564554214478,,
29,,temporary,0.05387379229068756,,
29,,directory,0.11915194988250732,,
29,,in,0.012482155114412308,,
29,,some,0.014987807720899582,,
29,,cases,0.022014599293470383,,
29,,you,0.05136913061141968,,
29,,may,0.02875458262860775,,
29,,have,0.027363207191228867,,
29,,been,0.0316932313144207,,
29,,able,0.060514263808727264,,
29,11,for,0.02253863774240017,targetvm,0.6298513412475586
29,,getting,0.030400170013308525,,
29,,v,0.003580056130886078,,
29,,##m,0.009819830767810345,,
29,,test,0.030185651034116745,,
29,,v,0.00436112005263567,,
29,,##m,0.005379570182412863,,
29,,ip,0.005257255397737026,,
29,,address,0.009914753958582878,,
29,,on,0.00445987842977047,,
29,,es,0.002063372638076544,,
29,,##xi,0.002823740243911743,,
29,,ip,0.0022947201505303383,,
29,,address,0.004276907537132502,,
29,,fatal,0.042747464030981064,,
29,,local,0.0034302768763154745,,
29,,##hos,0.0014474957715719938,,
29,,##t,0.009731033816933632,,
29,,un,0.013994070701301098,,
29,,reach,0.01457614079117775,,
29,,##able,0.01584295928478241,,
29,,failed,0.06907466799020767,,
29,,to,0.02492821030318737,,
29,,create,0.07311052083969116,,
29,,temporary,0.0463559627532959,,
29,,directory,0.09423297643661499,,
29,,in,0.008694358170032501,,
29,,some,0.011690097860991955,,
29,,cases,0.016987018287181854,,
29,,you,0.050331033766269684,,
29,,may,0.026264920830726624,,
29,,have,0.023516319692134857,,
29,,been,0.03216489776968956,,
29,,able,0.052825525403022766,,
29,,to,0.06102115660905838,,
29,12,getting,0.045211564749479294,targetvm,0.565807580947876
29,,v,0.0028095373418182135,,
29,,##m,0.00952313095331192,,
29,,test,0.01614825241267681,,
29,,v,0.0037436119746416807,,
29,,##m,0.005141636356711388,,
29,,ip,0.003345038741827011,,
29,,address,0.005818760022521019,,
29,,on,0.003960196860134602,,
29,,es,0.0016909375553950667,,
29,,##xi,0.002487851306796074,,
29,,ip,0.0019510783022269607,,
29,,address,0.0031189480796456337,,
29,,fatal,0.0564652755856514,,
29,,local,0.0026737945154309273,,
29,,##hos,0.001640119357034564,,
29,,##t,0.01079307496547699,,
29,,un,0.013599510304629803,,
29,,reach,0.009779742918908596,,
29,,##able,0.014310761354863644,,
29,,failed,0.06652559340000153,,
29,,to,0.026639021933078766,,
29,,create,0.05838755890727043,,
29,,temporary,0.03873781859874725,,
29,,directory,0.0808279737830162,,
29,,in,0.010960174724459648,,
29,,some,0.014322524890303612,,
29,,cases,0.020035844296216965,,
29,,you,0.05640376731753349,,
29,,may,0.030118320137262344,,
29,,have,0.02286989800632,,
29,,been,0.03122456930577755,,
29,,able,0.04904184862971306,,
29,,to,0.031120654195547104,,
29,,authentic,0.06303450465202332,,
29,,##ate,0.03629085421562195,,
29,13,v,0.006013263016939163,targetvm,0.5643463730812073
29,,##m,0.01498389057815075,,
29,,test,0.025353778153657913,,
29,,v,0.0047614118084311485,,
29,,##m,0.0073369285091757774,,
29,,ip,0.00479499064385891,,
29,,address,0.007846543565392494,,
29,,on,0.005300834309309721,,
29,,es,0.0015998840099200606,,
29,,##xi,0.0024169175885617733,,
29,,ip,0.0021881498396396637,,
29,,address,0.003845987841486931,,
29,,fatal,0.04764585196971893,,
29,,local,0.0023556628730148077,,
29,,##hos,0.001448244322091341,,
29,,##t,0.008989116176962852,,
29,,un,0.011763311922550201,,
29,,reach,0.008267540484666824,,
29,,##able,0.011306645348668098,,
29,,failed,0.06834657490253448,,
29,,to,0.02344987355172634,,
29,,create,0.05458761379122734,,
29,,temporary,0.03583692014217377,,
29,,directory,0.07733577489852905,,
29,,in,0.011091833934187889,,
29,,some,0.017329851165413857,,
29,,cases,0.022791072726249695,,
29,,you,0.059792228043079376,,
29,,may,0.032914675772190094,,
29,,have,0.025972645729780197,,
29,,been,0.030737828463315964,,
29,,able,0.04300998896360397,,
29,,to,0.02687530219554901,,
29,,authentic,0.0732923075556755,,
29,,##ate,0.033064328134059906,,
29,,and,0.04372786730527878,,
29,14,test,0.05382969602942467,targetvm,0.4492945671081543
29,,v,0.003061563242226839,,
29,,##m,0.004446504637598991,,
29,,ip,0.0037435961421579123,,
29,,address,0.009281729348003864,,
29,,on,0.007880648598074913,,
29,,es,0.0013845288194715977,,
29,,##xi,0.0024000005796551704,,
29,,ip,0.0018171274568885565,,
29,,address,0.0033542211167514324,,
29,,fatal,0.04704011604189873,,
29,,local,0.002025071531534195,,
29,,##hos,0.0013447124511003494,,
29,,##t,0.00706387497484684,,
29,,un,0.009456477127969265,,
29,,reach,0.00633500050753355,,
29,,##able,0.008544113487005234,,
29,,failed,0.07116962969303131,,
29,,to,0.025305962190032005,,
29,,create,0.05729209631681442,,
29,,temporary,0.03167787194252014,,
29,,directory,0.06744948774576187,,
29,,in,0.011677058413624763,,
29,,some,0.017990782856941223,,
29,,cases,0.024068597704172134,,
29,,you,0.06682193279266357,,
29,,may,0.03539029881358147,,
29,,have,0.025507833808660507,,
29,,been,0.025849521160125732,,
29,,able,0.03785194456577301,,
29,,to,0.0239039808511734,,
29,,authentic,0.058563120663166046,,
29,,##ate,0.025309596210718155,,
29,,and,0.023976914584636688,,
29,,did,0.07423671334981918,,
29,15,v,0.003735277336090803,testcase,0.5752539038658142
29,,##m,0.005138704553246498,,
29,,ip,0.004204879980534315,,
29,,address,0.00981825403869152,,
29,,on,0.011864537373185158,,
29,,es,0.0015973758418112993,,
29,,##xi,0.002489947248250246,,
29,,ip,0.0024910536594688892,,
29,,address,0.0036850532051175833,,
29,,fatal,0.06637954711914062,,
29,,local,0.002247692085802555,,
29,,##hos,0.0014925075229257345,,
29,,##t,0.007264173589646816,,
29,,un,0.009128736332058907,,
29,,reach,0.006863461807370186,,
29,,##able,0.009530982002615929,,
29,,failed,0.06486223638057709,,
29,,to,0.01901201717555523,,
29,,create,0.04958566278219223,,
29,,temporary,0.03380963206291199,,
29,,directory,0.07514365017414093,,
29,,in,0.010020650923252106,,
29,,some,0.014412758871912956,,
29,,cases,0.01893451251089573,,
29,,you,0.06600192189216614,,
29,,may,0.03147966414690018,,
29,,have,0.025478815659880638,,
29,,been,0.02479904145002365,,
29,,able,0.04174872860312462,,
29,,to,0.022427236661314964,,
29,,authentic,0.06599754095077515,,
29,,##ate,0.027010872960090637,,
29,,and,0.022086961194872856,,
29,,did,0.03888797387480736,,
29,,not,0.059775423258543015,,
29,16,ip,0.00981907732784748,testcase,0.7075584530830383
29,,address,0.015280823223292828,,
29,,on,0.014582300558686256,,
29,,es,0.002084616106003523,,
29,,##xi,0.0025397278368473053,,
29,,ip,0.003892745589837432,,
29,,address,0.005474187433719635,,
29,,fatal,0.068404421210289,,
29,,local,0.0025548338890075684,,
29,,##hos,0.0019360259175300598,,
29,,##t,0.006761339958757162,,
29,,un,0.007679098751395941,,
29,,reach,0.006797316484153271,,
29,,##able,0.007662143092602491,,
29,,failed,0.06643611937761307,,
29,,to,0.01614607870578766,,
29,,create,0.04214005917310715,,
29,,temporary,0.030323898419737816,,
29,,directory,0.07004235684871674,,
29,,in,0.008089335635304451,,
29,,some,0.010511832311749458,,
29,,cases,0.014217334799468517,,
29,,you,0.0641753077507019,,
29,,may,0.026703719049692154,,
29,,have,0.023556789383292198,,
29,,been,0.02310459315776825,,
29,,able,0.034661054611206055,,
29,,to,0.019879397004842758,,
29,,authentic,0.06598670780658722,,
29,,##ate,0.024917667731642723,,
29,,and,0.023204607889056206,,
29,,did,0.04583821818232536,,
29,,not,0.02846158854663372,,
29,,have,0.06881971657276154,,
29,17,address,0.027385016903281212,testcase,0.6813028454780579
29,,on,0.009646676480770111,,
29,,es,0.0032791036646813154,,
29,,##xi,0.003277070354670286,,
29,,ip,0.005050406791269779,,
29,,address,0.011504262685775757,,
29,,fatal,0.0614829920232296,,
29,,local,0.0027178884483873844,,
29,,##hos,0.0016442460473626852,,
29,,##t,0.005299841053783894,,
29,,un,0.006048734299838543,,
29,,reach,0.005328360479325056,,
29,,##able,0.005861078854650259,,
29,,failed,0.0343569852411747,,
29,,to,0.010566583834588528,,
29,,create,0.03321889787912369,,
29,,temporary,0.025474101305007935,,
29,,directory,0.05788804218173027,,
29,,in,0.006397864781320095,,
29,,some,0.009968791157007217,,
29,,cases,0.012181798927485943,,
29,,you,0.05353078991174698,,
29,,may,0.02027909830212593,,
29,,have,0.016776200383901596,,
29,,been,0.018913522362709045,,
29,,able,0.044802553951740265,,
29,,to,0.016652803868055344,,
29,,authentic,0.05618375539779663,,
29,,##ate,0.019392069429159164,,
29,,and,0.015097470954060555,,
29,,did,0.044694602489471436,,
29,,not,0.016624661162495613,,
29,,have,0.02023223042488098,,
29,,permission,0.0404200479388237,,
29,,##s,0.037157438695430756,,
29,18,on,0.030661797150969505,testcase,0.8419143557548523
29,,es,0.004390529356896877,,
29,,##xi,0.004949711728841066,,
29,,ip,0.008239786140620708,,
29,,address,0.025599073618650436,,
29,,fatal,0.07747971266508102,,
29,,local,0.0018153347773477435,,
29,,##hos,0.0017473408952355385,,
29,,##t,0.005418059881776571,,
29,,un,0.006262560840696096,,
29,,reach,0.0032715927809476852,,
29,,##able,0.004129860550165176,,
29,,failed,0.038133785128593445,,
29,,to,0.00965084694325924,,
29,,create,0.0231110118329525,,
29,,temporary,0.01767600327730179,,
29,,directory,0.05606018006801605,,
29,,in,0.005748025141656399,,
29,,some,0.010090848430991173,,
29,,cases,0.0130614023655653,,
29,,you,0.05552759766578674,,
29,,may,0.022151362150907516,,
29,,have,0.01564813032746315,,
29,,been,0.013018752448260784,,
29,,able,0.021438932046294212,,
29,,to,0.011488838121294975,,
29,,authentic,0.03674127906560898,,
29,,##ate,0.016701601445674896,,
29,,and,0.02073100209236145,,
29,,did,0.037484876811504364,,
29,,not,0.025514205917716026,,
29,,have,0.023920640349388123,,
29,,permission,0.07934381812810898,,
29,,##s,0.03263568505644798,,
29,,on,0.09343887865543365,,
29,19,es,0.006793271750211716,testcase,0.8792860507965088
29,,##xi,0.007402683608233929,,
29,,ip,0.012937265448272228,,
29,,address,0.020090287551283836,,
29,,fatal,0.10494247078895569,,
29,,local,0.002138181123882532,,
29,,##hos,0.001450936309993267,,
29,,##t,0.005866281222552061,,
29,,un,0.006973425857722759,,
29,,reach,0.0027680429629981518,,
29,,##able,0.004465674981474876,,
29,,failed,0.037968479096889496,,
29,,to,0.010727736167609692,,
29,,create,0.02216145396232605,,
29,,temporary,0.014553086832165718,,
29,,directory,0.06037317216396332,,
29,,in,0.006344076246023178,,
29,,some,0.011851134710013866,,
29,,cases,0.014313874766230583,,
29,,you,0.04770180583000183,,
29,,may,0.023629426956176758,,
29,,have,0.015452790074050426,,
29,,been,0.012326344847679138,,
29,,able,0.018206370994448662,,
29,,to,0.010183094069361687,,
29,,authentic,0.029992600902915,,
29,,##ate,0.013818494975566864,,
29,,and,0.018630463629961014,,
29,,did,0.03129445016384125,,
29,,not,0.020925087854266167,,
29,,have,0.015598597005009651,,
29,,permission,0.04680179804563522,,
29,,##s,0.023356100544333458,,
29,,on,0.0367584303021431,,
29,,the,0.1352548897266388,,
29,20,ip,0.01090879738330841,testcase,0.8890935182571411
29,,address,0.017148520797491074,,
29,,fatal,0.12442978471517563,,
29,,local,0.002218424342572689,,
29,,##hos,0.0014234501868486404,,
29,,##t,0.006576230749487877,,
29,,un,0.009443508461117744,,
29,,reach,0.00352408061735332,,
29,,##able,0.00522478437051177,,
29,,failed,0.04494496434926987,,
29,,to,0.011479612439870834,,
29,,create,0.022756991907954216,,
29,,temporary,0.013772117905318737,,
29,,directory,0.04903816431760788,,
29,,in,0.0056900158524513245,,
29,,some,0.009633051231503487,,
29,,cases,0.011036439798772335,,
29,,you,0.044709570705890656,,
29,,may,0.019400717690587044,,
29,,have,0.01277603954076767,,
29,,been,0.010886269621551037,,
29,,able,0.014762287959456444,,
29,,to,0.009020708501338959,,
29,,authentic,0.027131903916597366,,
29,,##ate,0.009692438878118992,,
29,,and,0.013640005141496658,,
29,,did,0.026799937710165977,,
29,,not,0.014942198991775513,,
29,,have,0.012866584584116936,,
29,,permission,0.03894545137882233,,
29,,##s,0.017698116600513458,,
29,,on,0.02723424881696701,,
29,,the,0.04708615690469742,,
29,,target,0.1551293432712555,,
29,21,address,0.05146651715040207,testcase,0.8872894048690796
29,,fatal,0.06742217391729355,,
29,,local,0.004500952549278736,,
29,,##hos,0.0019511745776981115,,
29,,##t,0.0073801130056381226,,
29,,un,0.01096658781170845,,
29,,reach,0.005845031701028347,,
29,,##able,0.005706071853637695,,
29,,failed,0.03196761757135391,,
29,,to,0.008902957662940025,,
29,,create,0.0245196670293808,,
29,,temporary,0.015914058312773705,,
29,,directory,0.040934935212135315,,
29,,in,0.0041762711480259895,,
29,,some,0.006222161464393139,,
29,,cases,0.007878366857767105,,
29,,you,0.030734186992049217,,
29,,may,0.011341321282088757,,
29,,have,0.010541870258748531,,
29,,been,0.011351024731993675,,
29,,able,0.017436925321817398,,
29,,to,0.00791023951023817,,
29,,authentic,0.01885254681110382,,
29,,##ate,0.008365221321582794,,
29,,and,0.009199482388794422,,
29,,did,0.03675353154540062,,
29,,not,0.010060785338282585,,
29,,have,0.011092089116573334,,
29,,permission,0.02284715138375759,,
29,,##s,0.013045976869761944,,
29,,on,0.01381496712565422,,
29,,the,0.021369239315390587,,
29,,target,0.04414324089884758,,
29,,directory,0.04635656997561455,,
29,22,fatal,0.06210126727819443,testcase,0.6205270290374756
29,,local,0.004484638571739197,,
29,,##hos,0.002556906081736088,,
29,,##t,0.008201618678867817,,
29,,un,0.013405317440629005,,
29,,reach,0.004998697899281979,,
29,,##able,0.006585830356925726,,
29,,failed,0.029076416045427322,,
29,,to,0.008387899957597256,,
29,,create,0.02092047408223152,,
29,,temporary,0.015170350670814514,,
29,,directory,0.034624647349119186,,
29,,in,0.0047245929017663,,
29,,some,0.007475560065358877,,
29,,cases,0.009463569149374962,,
29,,you,0.02971687540411949,,
29,,may,0.010549861937761307,,
