processed,target
timestamp failed at play deploy vm efi [MASK] virtual [MASK] number timestamp [MASK] [MASK] to [MASK] ip task path home worker [MASK] ansible [MASK] number x [MASK] para [MASK] [MASK] number efi ansible vsphere [MASK] validation common vm wait ping yml [MASK] [MASK] [MASK] failed nonzero return code [MASK] [MASK] timestamp task testing [MASK] [MASK] to [MASK] task path home [MASK] [MASK] ansible [MASK] number [MASK] main [MASK] virtual vmxnet [MASK] efi ansible [MASK] gos validation common test rescue yml number [MASK] localhost failed [MASK] [MASK] when [MASK] [MASK] when fail [MASK] [MASK] to true in test case deploy [MASK] efi para virtual [MASK] [MASK],targetvm
[MASK] [MASK] [MASK] play deploy vm efi para virtual vmxnet number timestamp task try [MASK] ping [MASK] task [MASK] home worker workspace ansible cycle photon [MASK] x [MASK] ansible [MASK] gos [MASK] common vm wait ping yml number fatal [MASK] failed nonzero return [MASK] [MASK] ping timestamp task testing exit [MASK] [MASK] [MASK] task [MASK] [MASK] worker workspace [MASK] cycle [MASK] number x update ansible vsphere gos validation [MASK] [MASK] rescue yml [MASK] fatal localhost failed [MASK] testing when [MASK] [MASK] when fail [MASK] [MASK] [MASK] [MASK] in test case [MASK] [MASK] efi para virtual vmxnet [MASK],targetvm
timestamp failed at play secure boot [MASK] [MASK] [MASK] task [MASK] to [MASK] ip task path home [MASK] [MASK] [MASK] [MASK] centos number x ansible vsphere gos validation common vm [MASK] ping [MASK] number [MASK] localhost failed nonzero return [MASK] when [MASK],targetvm
[MASK] failed at play deploy vm [MASK] [MASK] logic vmxnet number timestamp task wait for vmware tools collecting [MASK] [MASK] task path home worker workspace ansible regression [MASK] [MASK] iso ansible vsphere gos [MASK] common vm wait [MASK] ip yml number fatal localhost [MASK] [MASK] [MASK] table timestamp task [MASK] [MASK] [MASK] [MASK] failure task [MASK] home worker [MASK] ansible regression photon [MASK] iso ansible [MASK] gos validation [MASK] test rescue yml [MASK] fatal localhost failed exit testing when [MASK] testing when fail [MASK] [MASK] [MASK] true in test [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] vmxnet [MASK],targetvm
timestamp failed [MASK] [MASK] go sc sanity dhcp [MASK] task get the absolute path in windows [MASK] [MASK] [MASK] home worker workspace ansible windows number lsi logic [MASK] efi [MASK] vsphere gos [MASK] windows utilities [MASK] [MASK] path yml [MASK] fatal localhost [MASK] reachable [MASK] to connect [MASK] [MASK] host [MASK] [MASK] connection aborted connection reset [MASK] [MASK] connection [MASK] by peer,targetvm
timestamp failed [MASK] play [MASK] [MASK] sanity [MASK] timestamp task [MASK] guest os inside os task [MASK] [MASK] worker [MASK] [MASK] windows number ga [MASK] [MASK] ansible vsphere gos [MASK] windows utilities [MASK] shutdown [MASK] [MASK] number fatal localhost un [MASK] failed to [MASK] to [MASK] host [MASK] psrp [MASK] aborted connection reset error number connection reset by peer,targetvm
timestamp failed at play [MASK] [MASK] efi nvme timestamp task check [MASK] test [MASK] number [MASK] [MASK] [MASK] path [MASK] worker workspace [MASK] regression [MASK] number ansible vsphere gos validation common [MASK] get ip [MASK] number [MASK] localhost failed failed [MASK] get vm test windows number ip [MASK] timestamp [MASK] testing [MASK] due to [MASK] task path home [MASK] [MASK] ansible [MASK] [MASK] number ansible vsphere [MASK] validation common test [MASK] yml number fatal localhost [MASK] exit testing [MASK] exit testing when fail [MASK] [MASK] to true in [MASK] case [MASK] vm efi [MASK] e [MASK] [MASK],targetvm
[MASK] failed [MASK] [MASK] deploy [MASK] [MASK] [MASK] virtual [MASK] [MASK] check [MASK] test vm ip [MASK] [MASK] path home worker [MASK] [MASK] [MASK] windows number ansible [MASK] gos [MASK] common [MASK] get ip yml [MASK] fatal [MASK] [MASK] failed to get vm test vm ip [MASK] [MASK] task [MASK] exit due to failure task path home [MASK] [MASK] [MASK] cycle windows number ansible [MASK] [MASK] [MASK] common test rescue yml number [MASK] localhost failed exit [MASK] when exit testing when fail is [MASK] to true in test case deploy vm efi para virtual e [MASK] e,targetvm
timestamp failed [MASK] play deploy vm [MASK] para [MASK] vmxnet number timestamp task [MASK] vm test [MASK] ip [MASK] [MASK] path [MASK] worker workspace [MASK] vm [MASK] ansible vsphere [MASK] validation common [MASK] get [MASK] yml number fatal localhost [MASK] [MASK] to get vm test [MASK] ip [MASK] timestamp task testing exit due to [MASK] task path home [MASK] [MASK] test [MASK] library [MASK] vsphere gos validation [MASK] test [MASK] [MASK] number fatal localhost failed [MASK] testing when exit testing [MASK] [MASK] is set to true [MASK] [MASK] case deploy vm efi [MASK] [MASK] [MASK] number,targetvm
timestamp [MASK] at [MASK] [MASK] [MASK] efi [MASK] virtual vmxnet number timestamp [MASK] wait for port [MASK] [MASK] [MASK] open or contain [MASK] keyword task path home worker workspace ansible cycle centos number x [MASK] vsphere gos validation [MASK] vm wait [MASK] [MASK] number [MASK] localhost [MASK] timeout when waiting for [MASK] string openssh in [MASK] address [MASK] task testing exit [MASK] to [MASK] [MASK] [MASK] home worker workspace ansible [MASK] [MASK] number x ansible vsphere gos validation common [MASK] [MASK] yml number fatal localhost failed exit testing when [MASK] testing [MASK] fail is [MASK] [MASK] true [MASK] [MASK] case deploy [MASK] [MASK] para [MASK] vmxnet [MASK],targetvm
timestamp failed [MASK] play go sc [MASK] static ip timestamp task fetch file [MASK] resolve configuration from vm [MASK] task path [MASK] [MASK] workspace ansible [MASK] debian [MASK] [MASK] number [MASK] [MASK] [MASK] [MASK] gos validation [MASK] [MASK] guest file operation [MASK] number exception [MASK] vmware guest file operation [MASK] when fetch [MASK] soap [MASK] python when invoke [MASK] [MASK] localhost [MASK] failed to [MASK] file [MASK] vm vmware [MASK] [MASK] fault guest [MASK] unavailable dynamic type [MASK] [MASK] dynamic property vmodl dynamic [MASK] message the guest operations agent [MASK] not [MASK] contacted fault cause un [MASK] fault message vmodl localizable [MASK],targetvm
timestamp [MASK] at [MASK] memory hot [MASK] [MASK] timestamp task set [MASK] power [MASK] [MASK] [MASK] [MASK] task path home worker workspace [MASK] [MASK] windows [MASK] ansible vsphere gos validation common vm set power state yml number fatal localhost [MASK] [MASK] while waiting for vm [MASK] [MASK],targetvm
timestamp failed at [MASK] secure boot enable disable [MASK] [MASK] try [MASK] [MASK] [MASK] task [MASK] home [MASK] [MASK] ansible regression [MASK] number x [MASK] vsphere gos validation common vm wait ping [MASK] number fatal localhost failed [MASK] return code when [MASK],targetvm
[MASK] failed at [MASK] [MASK] [MASK] enable disable timestamp task try to ping ip [MASK] [MASK] home worker [MASK] ansible [MASK] photon number [MASK] update ansible [MASK] gos [MASK] common [MASK] wait ping yml number [MASK] localhost [MASK] nonzero [MASK] code when ping,targetvm
timestamp failed at play secure [MASK] [MASK] disable timestamp [MASK] [MASK] to ping [MASK] task path home worker workspace ansible cycle rhel number [MASK] [MASK] vsphere gos validation [MASK] [MASK] [MASK] [MASK] yml [MASK] fatal [MASK] failed nonzero return code [MASK] ping,targetvm
timestamp failed at [MASK] deploy [MASK] [MASK] [MASK] virtual vmxnet number [MASK] [MASK] wait for message [MASK] [MASK] is completed appear [MASK] vm [MASK] serial [MASK] [MASK] [MASK] path home worker workspace [MASK] cycle [MASK] number [MASK] [MASK] ansible vsphere gos validation common vm wait log message [MASK] [MASK] [MASK] [MASK] failed [MASK] number censored the [MASK] has been hidden due [MASK] the fact that [MASK] log [MASK] was specified for this result changed [MASK] [MASK] task testing exit due [MASK] failure task path [MASK] worker [MASK] ansible cycle [MASK] number x update [MASK] [MASK] gos validation common test rescue [MASK] number fatal localhost failed exit [MASK] [MASK] exit testing [MASK] [MASK] is set [MASK] true [MASK] test case deploy [MASK] efi [MASK] [MASK] vmxnet number,targetvm
timestamp failed at play deploy vm efi [MASK] virtual [MASK] number [MASK] task wait for message auto install is completed appear in vm log [MASK] timestamp log [MASK] path home worker workspace [MASK] centos number x [MASK] [MASK] virtual vmxnet [MASK] efi [MASK] vsphere gos validation [MASK] vm wait log message yml number fatal localhost failed attempts [MASK] censored the output [MASK] been [MASK] due to [MASK] [MASK] that [MASK] [MASK] true [MASK] specified for [MASK] [MASK] changed false timestamp task testing [MASK] [MASK] to failure task [MASK] home [MASK] workspace [MASK] centos number x [MASK] para [MASK] vmxnet number [MASK] [MASK] vsphere [MASK] [MASK] common test rescue [MASK] number [MASK] localhost [MASK] exit [MASK] when exit [MASK] when [MASK] is set to true [MASK] [MASK] [MASK] deploy [MASK] [MASK] [MASK] [MASK] [MASK] number,targetvm
timestamp failed [MASK] [MASK] [MASK] vm [MASK] [MASK] vmxnet number timestamp [MASK] wait [MASK] message auto [MASK] [MASK] [MASK] appear [MASK] vm log serial timestamp [MASK] task [MASK] [MASK] worker [MASK] [MASK] [MASK] [MASK] number x [MASK] vmxnet number efi ansible [MASK] [MASK] validation common [MASK] [MASK] log message yml [MASK] fatal localhost failed attempts number censored the [MASK] [MASK] been [MASK] due [MASK] the fact that no log [MASK] [MASK] specified [MASK] this result changed false timestamp [MASK] testing exit due to failure [MASK] path home worker workspace ansible rocky linux number x [MASK] vmxnet number efi ansible vsphere gos validation common [MASK] rescue [MASK] [MASK] [MASK] localhost failed exit testing when [MASK] [MASK] when fail is [MASK] [MASK] true in test [MASK] deploy vm efi [MASK] [MASK] number,targetvm
[MASK] [MASK] [MASK] [MASK] deploy vm efi para virtual [MASK] [MASK] timestamp task wait for message [MASK] [MASK] is completed appear in [MASK] log [MASK] timestamp [MASK] [MASK] path [MASK] worker workspace ansible rocky linux number x [MASK] [MASK] virtual vmxnet number efi ansible vsphere gos validation [MASK] [MASK] wait [MASK] message yml number fatal [MASK] failed attempts number censored [MASK] output has been hidden [MASK] to [MASK] [MASK] that no log true was specified [MASK] this [MASK] [MASK] false timestamp task [MASK] exit [MASK] to failure [MASK] path home worker [MASK] ansible [MASK] [MASK] [MASK] x [MASK] para virtual vmxnet number efi ansible vsphere [MASK] [MASK] [MASK] test rescue yml number fatal [MASK] [MASK] exit testing [MASK] exit [MASK] when [MASK] is [MASK] [MASK] true in test case deploy [MASK] efi para virtual [MASK] [MASK],targetvm
[MASK] failed [MASK] [MASK] [MASK] [MASK] efi [MASK] [MASK] vmxnet number timestamp task wait for [MASK] auto [MASK] is [MASK] appear in [MASK] log serial timestamp [MASK] task path [MASK] worker [MASK] ansible cycle rhel number x ansible vsphere [MASK] [MASK] [MASK] [MASK] [MASK] log message [MASK] [MASK] [MASK] localhost failed attempts number censored the output has [MASK] hidden due to [MASK] fact [MASK] no [MASK] [MASK] was [MASK] for this [MASK] changed [MASK] timestamp task testing exit due [MASK] failure task path [MASK] [MASK] workspace [MASK] cycle rhel [MASK] x ansible vsphere gos validation [MASK] test rescue yml number fatal [MASK] failed exit testing [MASK] exit testing when [MASK] is set [MASK] true [MASK] test case deploy vm [MASK] para virtual [MASK] number,targetvm
[MASK] failed at play deploy vm [MASK] para [MASK] vmxnet [MASK] [MASK] [MASK] wait [MASK] [MASK] [MASK] install [MASK] completed appear in vm [MASK] serial [MASK] [MASK] task path home worker [MASK] ansible cycle ubuntu number iso [MASK] vsphere gos validation [MASK] vm wait [MASK] message yml number fatal [MASK] failed attempts number [MASK] the output has been [MASK] due to [MASK] fact that [MASK] log [MASK] was specified [MASK] this result [MASK] false timestamp task testing exit [MASK] to [MASK] task path home worker [MASK] ansible [MASK] [MASK] number iso ansible vsphere [MASK] [MASK] common test rescue yml [MASK] fatal localhost [MASK] exit testing [MASK] [MASK] [MASK] when fail is set [MASK] [MASK] [MASK] test case [MASK] vm efi [MASK] [MASK] vmxnet number,targetvm
[MASK] failed at play [MASK] [MASK] efi para [MASK] [MASK] [MASK] [MASK] task wait for [MASK] auto install is completed appear [MASK] vm [MASK] serial timestamp log task path home worker workspace ansible rhel [MASK] [MASK] main [MASK] [MASK] [MASK] number efi ansible vsphere gos [MASK] [MASK] vm wait log message yml number [MASK] localhost failed [MASK] number censored the [MASK] [MASK] been hidden due [MASK] the fact that no log true was specified for this result [MASK] false timestamp [MASK] testing exit due [MASK] [MASK] task [MASK] [MASK] worker workspace ansible rhel [MASK] [MASK] [MASK] para virtual [MASK] number efi ansible vsphere [MASK] [MASK] common test [MASK] [MASK] number fatal localhost failed [MASK] [MASK] when exit [MASK] [MASK] fail is [MASK] to [MASK] [MASK] [MASK] [MASK] deploy vm efi para [MASK] vmxnet number,targetvm
[MASK] failed at play deploy [MASK] [MASK] para virtual vmxnet number timestamp task wait [MASK] message auto install [MASK] [MASK] appear [MASK] vm log [MASK] timestamp [MASK] task path [MASK] worker workspace [MASK] [MASK] centos [MASK] [MASK] ansible vsphere gos [MASK] common [MASK] wait log [MASK] yml [MASK] fatal localhost [MASK] [MASK] number censored [MASK] [MASK] has been hidden [MASK] [MASK] [MASK] fact that no log true was specified for this [MASK] [MASK] false timestamp task [MASK] exit due to [MASK] [MASK] [MASK] [MASK] worker workspace ansible cycle centos number x [MASK] [MASK] gos [MASK] [MASK] test [MASK] yml number fatal [MASK] [MASK] exit testing when exit testing when fail is [MASK] to true [MASK] [MASK] case deploy vm efi para virtual vmxnet [MASK],targetvm
[MASK] failed at play [MASK] [MASK] sas v [MASK] device ops timestamp [MASK] [MASK] [MASK] command in [MASK] guest task path [MASK] worker workspace [MASK] [MASK] [MASK] number ansible [MASK] gos validation [MASK] utilities [MASK] execute command [MASK] number [MASK] [MASK] error error number connection reset by peer url [MASK] [MASK] exceptions protocol error [MASK] aborted connection reset error number connection reset by peer requests [MASK] connection error [MASK] aborted connection reset error [MASK] connection [MASK] [MASK] peer [MASK] localhost [MASK] unexpected failure [MASK] module [MASK] number,targetvm
[MASK] [MASK] at play [MASK] tools complete install verify timestamp [MASK] get vm test vm snapshot facts task path home [MASK] workspace ansible windows server lts c [MASK] [MASK] bios ansible vsphere [MASK] validation common vm [MASK] snapshot facts [MASK] [MASK] [MASK] in vmware [MASK] [MASK] connect to api [MASK] socket [MASK] [MASK] create connection fatal localhost [MASK] [MASK] [MASK] while connecting [MASK] vcenter or [MASK] api [MASK] [MASK] address error number connection [MASK] [MASK],targetvm
[MASK] failed at play [MASK] hot add basic [MASK] task [MASK] [MASK] command [MASK] wmi [MASK] win [MASK] computer system select [MASK] of logical processors number [MASK] processors fth ide out string [MASK] task path [MASK] worker [MASK] ansible windows [MASK] lts c lsi logic sas [MASK] [MASK] vsphere gos validation [MASK] [MASK] win [MASK] command yml number [MASK] timeout the read operation timed [MASK] url library [MASK] exceptions read timeout [MASK] https [MASK] [MASK] [MASK] ip address [MASK] number read timed out read [MASK] [MASK] requests [MASK] read [MASK] [MASK] connection pool host ip address port number read timed [MASK] read [MASK] [MASK] [MASK] localhost [MASK] [MASK] failure during module [MASK],targetvm
timestamp failed [MASK] play lsi logic sas v hba device [MASK] [MASK] task execute powershell [MASK] [MASK] disk [MASK] count [MASK] [MASK] home worker workspace ansible [MASK] server lts c [MASK] [MASK] ide [MASK] [MASK] [MASK] gos validation windows [MASK] [MASK] execute [MASK] [MASK] [MASK] socket [MASK] the read [MASK] timed out url library number exceptions [MASK] [MASK] error https connection pool host [MASK] address port number read timed out read timeout number requests exceptions [MASK] timeout https connection pool [MASK] [MASK] [MASK] port [MASK] [MASK] [MASK] [MASK] read timeout number fatal [MASK] failed unexpected failure during module [MASK],targetvm
timestamp failed at play [MASK] vm [MASK] [MASK] [MASK] vmxnet [MASK] [MASK] task try to [MASK] ip task path home worker [MASK] [MASK] rhel [MASK] x [MASK] para [MASK] vmxnet [MASK] efi ansible vsphere gos [MASK] common vm [MASK] ping yml number fatal localhost failed [MASK] return code when ping [MASK] task testing [MASK] due [MASK] failure task path [MASK] worker [MASK] [MASK] [MASK] number [MASK] main [MASK] virtual vmxnet number [MASK] ansible vsphere gos [MASK] common test rescue yml [MASK] fatal localhost failed exit [MASK] when [MASK] testing [MASK] [MASK] is [MASK] to true in test [MASK] deploy [MASK] efi [MASK] virtual vmxnet number,targetvm
timestamp failed at play deploy vm [MASK] para [MASK] vmxnet [MASK] timestamp [MASK] [MASK] to [MASK] ip [MASK] [MASK] home worker workspace ansible [MASK] [MASK] number [MASK] update ansible [MASK] gos validation common vm [MASK] ping yml number [MASK] [MASK] failed nonzero return [MASK] [MASK] ping [MASK] [MASK] testing exit due [MASK] failure task [MASK] [MASK] worker [MASK] ansible cycle [MASK] [MASK] [MASK] update ansible [MASK] gos validation common test [MASK] yml [MASK] fatal localhost failed exit testing when exit [MASK] when fail is set to true in [MASK] case deploy [MASK] [MASK] para virtual vmxnet number,targetvm
timestamp [MASK] at play secure [MASK] enable disable timestamp [MASK] try to ping ip task path [MASK] [MASK] [MASK] ansible regression centos [MASK] x ansible [MASK] gos validation common vm wait [MASK] [MASK] [MASK] fatal [MASK] failed [MASK] return code [MASK] ping,targetvm
timestamp [MASK] [MASK] [MASK] deploy vm [MASK] lsi logic vmxnet number timestamp [MASK] [MASK] [MASK] [MASK] tools [MASK] guest [MASK] task path home [MASK] workspace ansible regression photon number [MASK] ansible vsphere gos validation common [MASK] [MASK] [MASK] ip [MASK] number fatal [MASK] failed hardware configuration [MASK] [MASK] task testing exit due to failure task path home [MASK] workspace ansible [MASK] [MASK] number iso ansible vsphere gos validation [MASK] test [MASK] yml number fatal localhost failed exit testing when [MASK] testing when [MASK] is set [MASK] true in test case [MASK] [MASK] [MASK] lsi [MASK] [MASK] [MASK],targetvm
timestamp failed at [MASK] go sc sanity [MASK] [MASK] task get the absolute [MASK] in windows guest task [MASK] [MASK] worker [MASK] [MASK] windows number [MASK] logic [MASK] efi ansible vsphere gos [MASK] windows utilities win [MASK] [MASK] yml number [MASK] [MASK] un [MASK] failed to connect to [MASK] host via psrp connection [MASK] [MASK] reset error number [MASK] [MASK] by peer,targetvm
timestamp failed [MASK] play go [MASK] sanity dhcp timestamp [MASK] shutdown guest os inside os task path [MASK] worker workspace ansible [MASK] number [MASK] ide [MASK] ansible vsphere [MASK] [MASK] [MASK] [MASK] win [MASK] restart [MASK] [MASK] fatal [MASK] [MASK] reachable failed to connect to [MASK] [MASK] via psrp [MASK] aborted connection reset error number connection [MASK] by peer,targetvm
[MASK] [MASK] at play deploy [MASK] [MASK] nvme timestamp task [MASK] [MASK] test [MASK] number ip address task [MASK] home worker workspace [MASK] [MASK] [MASK] [MASK] ansible vsphere [MASK] validation common vm get ip yml number fatal localhost [MASK] failed to get vm test windows number ip address timestamp [MASK] testing [MASK] [MASK] to [MASK] [MASK] path home worker [MASK] ansible [MASK] [MASK] number [MASK] vsphere gos [MASK] common test [MASK] yml number fatal [MASK] [MASK] [MASK] testing when exit [MASK] when fail is [MASK] to true in test case [MASK] vm efi [MASK] [MASK] number e,targetvm
timestamp failed at play deploy [MASK] efi [MASK] [MASK] [MASK] task check vm test vm ip address task [MASK] [MASK] worker workspace [MASK] cycle [MASK] [MASK] [MASK] vsphere [MASK] [MASK] common vm [MASK] [MASK] [MASK] [MASK] fatal localhost failed failed [MASK] [MASK] [MASK] test vm ip address timestamp task testing exit due [MASK] failure task path [MASK] [MASK] [MASK] ansible cycle windows number [MASK] vsphere gos validation [MASK] test rescue yml number fatal [MASK] [MASK] exit testing [MASK] exit testing when fail is set to true [MASK] test [MASK] [MASK] vm efi para virtual [MASK] number [MASK],targetvm
