processed,target
[MASK] failed at play [MASK] v hba device ops spec [MASK] [MASK] task verify [MASK] [MASK] increases in guest os task path [MASK] worker workspace [MASK] [MASK] windows [MASK] ansible [MASK] [MASK] [MASK] windows v [MASK] [MASK] add remove hot add [MASK] disk existing ctrl [MASK] number [MASK] localhost failed disk number not increase [MASK] before hot add [MASK] [MASK] hot [MASK] number,usererror
[MASK] [MASK] at play check quiesce snapshot timestamp task skip test case check quiesce snapshot reason [MASK] task path home worker [MASK] ansible cycle windows [MASK] ansible vsphere gos validation common [MASK] [MASK] [MASK] yml number [MASK] [MASK] [MASK] [MASK] case check [MASK] [MASK] is [MASK] [MASK] vmware tools installed [MASK] [MASK] false,usererror
timestamp [MASK] at play [MASK] ip [MASK] timestamp [MASK] skip test case check ip address reason blocked task path home worker workspace [MASK] [MASK] windows [MASK] [MASK] vsphere [MASK] [MASK] [MASK] skip [MASK] case [MASK] number fatal localhost [MASK] test case check ip address [MASK] blocked [MASK] vmware tools [MASK] [MASK] running false,usererror
timestamp [MASK] at play deploy [MASK] [MASK] para virtual [MASK] number timestamp [MASK] [MASK] a new vm zyh ansible ubuntu number [MASK] [MASK] [MASK] [MASK] [MASK] ip [MASK] task [MASK] home worker [MASK] zyh ansible ubuntu [MASK] [MASK] [MASK] [MASK] vsphere gos [MASK] common vm create [MASK] number fatal [MASK] [MASK] failed [MASK] [MASK] a virtual machine a component of the [MASK] machine is not accessible [MASK] [MASK] [MASK] timestamp [MASK] testing exit [MASK] to failure task path [MASK] [MASK] workspace zyh ansible ubuntu existing [MASK] [MASK] ansible vsphere gos [MASK] common [MASK] rescue yml [MASK] fatal localhost failed exit testing when exit testing when fail is [MASK] to [MASK] in [MASK] case [MASK] [MASK] efi para virtual vmxnet number,usererror
timestamp failed at play check ip address timestamp task [MASK] test [MASK] check ip address reason [MASK] [MASK] [MASK] home [MASK] workspace [MASK] windows [MASK] [MASK] c [MASK] lsi logic sas efi [MASK] vsphere gos validation [MASK] skip test case yml number fatal [MASK] failed [MASK] [MASK] check ip [MASK] is [MASK] [MASK] [MASK] tools installed false [MASK] false,usererror
[MASK] [MASK] at [MASK] nvme v hba [MASK] ops spec number timestamp [MASK] verify disk number increases [MASK] guest [MASK] [MASK] [MASK] home [MASK] workspace ansible cycle windows number ansible vsphere gos validation windows [MASK] hba hot [MASK] remove hot add [MASK] [MASK] existing ctrl [MASK] number [MASK] localhost failed disk number [MASK] [MASK] [MASK] before hot add number [MASK] [MASK] [MASK] number,usererror
timestamp [MASK] [MASK] play [MASK] quiesce snapshot timestamp [MASK] [MASK] test case check [MASK] snapshot [MASK] [MASK] task path [MASK] worker workspace [MASK] [MASK] windows number ansible vsphere gos validation common skip test case yml [MASK] fatal localhost failed test [MASK] [MASK] quiesce [MASK] [MASK] blocked because vmware [MASK] installed false [MASK] false,usererror
timestamp failed at play check ip address timestamp task skip test case check ip address [MASK] blocked [MASK] [MASK] [MASK] worker [MASK] [MASK] [MASK] windows [MASK] ansible vsphere [MASK] [MASK] common [MASK] test case yml [MASK] [MASK] localhost failed test case check ip address [MASK] blocked because [MASK] [MASK] installed false [MASK] [MASK],usererror
timestamp failed at play [MASK] vm efi [MASK] virtual vmxnet number timestamp [MASK] [MASK] [MASK] new vm [MASK] [MASK] [MASK] number [MASK] auto [MASK] on server ip address task path [MASK] worker workspace [MASK] ansible ubuntu existing [MASK] number ansible vsphere gos [MASK] [MASK] [MASK] [MASK] yml number [MASK] localhost failed [MASK] to [MASK] a virtual machine [MASK] [MASK] of [MASK] [MASK] machine is [MASK] accessible [MASK] the host timestamp task [MASK] [MASK] due to failure [MASK] [MASK] home worker [MASK] zyh ansible ubuntu [MASK] [MASK] number [MASK] vsphere gos validation common test rescue yml number fatal localhost failed exit testing [MASK] exit [MASK] when fail is set [MASK] true [MASK] test case deploy [MASK] efi para [MASK] [MASK] [MASK],usererror
timestamp failed at play check ip address timestamp task skip [MASK] [MASK] check [MASK] address reason blocked [MASK] [MASK] home worker workspace [MASK] windows [MASK] lts [MASK] main lsi logic sas efi [MASK] vsphere [MASK] validation common [MASK] test [MASK] [MASK] number fatal localhost [MASK] test [MASK] check ip [MASK] is [MASK] [MASK] vmware tools installed [MASK] running [MASK],usererror
timestamp failed at play nvme v hba device [MASK] spec number timestamp [MASK] verify disk number [MASK] in [MASK] os task path home worker workspace ansible [MASK] [MASK] number ansible [MASK] [MASK] validation windows v [MASK] hot [MASK] remove hot add vm disk [MASK] ctrl [MASK] number fatal [MASK] [MASK] disk [MASK] [MASK] [MASK] number [MASK] hot add number [MASK] [MASK] [MASK] [MASK],usererror
timestamp failed [MASK] play check quiesce snapshot [MASK] task [MASK] test [MASK] check [MASK] [MASK] reason blocked [MASK] [MASK] [MASK] worker [MASK] ansible [MASK] windows number ansible vsphere gos validation common skip test [MASK] yml number [MASK] localhost [MASK] test [MASK] [MASK] quiesce [MASK] [MASK] blocked because vmware tools installed false running false,usererror
[MASK] [MASK] [MASK] play [MASK] ip address [MASK] [MASK] [MASK] test case check [MASK] [MASK] reason blocked [MASK] path home worker workspace ansible cycle windows number ansible [MASK] gos validation [MASK] skip test case yml number [MASK] localhost [MASK] test case [MASK] ip address is [MASK] because vmware tools installed [MASK] running [MASK],usererror
timestamp [MASK] [MASK] [MASK] deploy vm efi para virtual vmxnet [MASK] timestamp task create [MASK] new vm [MASK] ansible ubuntu number [MASK] auto [MASK] [MASK] server ip address task [MASK] [MASK] worker workspace zyh ansible ubuntu existing testbed number ansible [MASK] gos [MASK] [MASK] [MASK] create [MASK] number fatal localhost failed [MASK] to [MASK] [MASK] virtual [MASK] [MASK] component of the virtual [MASK] [MASK] not [MASK] [MASK] the host [MASK] [MASK] testing [MASK] due to [MASK] task [MASK] home [MASK] workspace zyh [MASK] ubuntu [MASK] testbed number ansible vsphere gos validation common test rescue [MASK] number [MASK] localhost failed exit testing when exit testing [MASK] fail is set [MASK] true in [MASK] [MASK] deploy vm efi [MASK] [MASK] [MASK] number,usererror
[MASK] [MASK] [MASK] play check ip address [MASK] [MASK] [MASK] test [MASK] check ip [MASK] reason blocked [MASK] [MASK] [MASK] worker [MASK] ansible windows server lts c [MASK] [MASK] [MASK] sas efi ansible vsphere gos validation common [MASK] test case [MASK] [MASK] fatal localhost failed test [MASK] check ip address is blocked because vmware [MASK] installed false running false,usererror
timestamp failed at play nvme v hba device ops [MASK] number timestamp [MASK] verify disk [MASK] increases in guest os task [MASK] [MASK] worker workspace ansible cycle windows [MASK] [MASK] vsphere gos [MASK] windows v [MASK] [MASK] [MASK] remove hot add vm [MASK] existing [MASK] [MASK] number [MASK] [MASK] [MASK] disk [MASK] [MASK] increase [MASK] before hot add number after hot [MASK] [MASK],usererror
[MASK] failed at [MASK] check quiesce snapshot timestamp [MASK] skip [MASK] case check [MASK] [MASK] [MASK] blocked task path [MASK] [MASK] workspace [MASK] cycle windows number ansible [MASK] gos [MASK] [MASK] skip test [MASK] yml number [MASK] localhost failed test case [MASK] quiesce snapshot is blocked because [MASK] tools installed false [MASK] false,usererror
[MASK] failed at [MASK] check ip [MASK] timestamp task skip [MASK] [MASK] check ip [MASK] [MASK] blocked task [MASK] home [MASK] workspace [MASK] cycle windows number ansible vsphere [MASK] validation [MASK] skip test case yml number [MASK] localhost failed test case check [MASK] [MASK] is blocked because vmware [MASK] installed false [MASK] [MASK],usererror
timestamp failed [MASK] play deploy vm efi [MASK] virtual [MASK] [MASK] timestamp [MASK] create a [MASK] vm zyh ansible [MASK] number [MASK] auto [MASK] on server ip address task path home [MASK] [MASK] [MASK] [MASK] ubuntu existing [MASK] number ansible vsphere gos [MASK] common vm [MASK] [MASK] [MASK] [MASK] localhost [MASK] [MASK] to [MASK] a virtual machine [MASK] component of the virtual [MASK] [MASK] not [MASK] on [MASK] host timestamp task [MASK] exit due to failure task [MASK] home [MASK] workspace zyh ansible [MASK] existing testbed number [MASK] vsphere [MASK] [MASK] common test rescue [MASK] number [MASK] localhost failed exit testing when [MASK] testing [MASK] fail is [MASK] to [MASK] in test case [MASK] vm [MASK] para virtual vmxnet number,usererror
timestamp [MASK] [MASK] [MASK] [MASK] [MASK] address timestamp task skip test case [MASK] ip address reason [MASK] task path home worker [MASK] ansible [MASK] server lts c main lsi logic sas [MASK] ansible vsphere [MASK] validation common skip [MASK] case yml number fatal [MASK] [MASK] test [MASK] check [MASK] [MASK] [MASK] [MASK] because vmware tools installed [MASK] running false,usererror
timestamp failed [MASK] play nvme [MASK] hba device [MASK] [MASK] number timestamp task verify [MASK] number increases in guest [MASK] task [MASK] home worker workspace ansible [MASK] [MASK] number [MASK] [MASK] gos validation windows v hba hot add [MASK] hot add [MASK] disk existing ctrl [MASK] [MASK] [MASK] localhost [MASK] disk [MASK] not increase [MASK] before [MASK] add [MASK] [MASK] hot add number,usererror
timestamp failed at [MASK] check [MASK] snapshot [MASK] [MASK] skip test case check [MASK] snapshot [MASK] blocked task path home [MASK] [MASK] ansible cycle [MASK] number ansible vsphere gos validation common skip test case yml number fatal localhost failed test [MASK] [MASK] quiesce [MASK] is [MASK] [MASK] [MASK] [MASK] installed [MASK] running [MASK],usererror
timestamp failed [MASK] [MASK] [MASK] ip [MASK] [MASK] task skip test case check [MASK] [MASK] reason blocked [MASK] path home worker [MASK] [MASK] [MASK] windows number ansible vsphere gos validation common [MASK] test case yml [MASK] [MASK] [MASK] failed test case check ip address is blocked because vmware [MASK] [MASK] false running [MASK],usererror
timestamp failed at play [MASK] [MASK] [MASK] para [MASK] vmxnet [MASK] timestamp task create a [MASK] [MASK] [MASK] [MASK] ubuntu [MASK] [MASK] [MASK] [MASK] [MASK] server ip address [MASK] path [MASK] [MASK] workspace zyh [MASK] ubuntu existing testbed [MASK] ansible [MASK] gos [MASK] common vm create yml [MASK] fatal localhost [MASK] [MASK] to create a virtual machine a component of the virtual [MASK] [MASK] [MASK] accessible on the host [MASK] task testing exit due [MASK] failure task [MASK] home worker [MASK] [MASK] ansible ubuntu existing testbed [MASK] ansible vsphere gos validation common test [MASK] [MASK] number fatal localhost failed [MASK] testing when [MASK] [MASK] [MASK] fail is set to true in [MASK] case deploy [MASK] efi para virtual [MASK] number,usererror
timestamp failed at play check ip [MASK] [MASK] task skip test case [MASK] [MASK] [MASK] reason blocked task [MASK] home worker [MASK] [MASK] [MASK] server [MASK] c main lsi logic [MASK] efi ansible [MASK] gos [MASK] [MASK] skip test case yml [MASK] [MASK] localhost [MASK] test case check ip address [MASK] blocked because vmware [MASK] installed [MASK] running false,usererror
timestamp [MASK] at play nvme [MASK] hba [MASK] ops spec number [MASK] [MASK] verify disk [MASK] [MASK] in [MASK] os task path home worker workspace [MASK] [MASK] [MASK] [MASK] ansible vsphere gos validation windows v [MASK] [MASK] [MASK] remove [MASK] add vm disk existing [MASK] yml number [MASK] [MASK] [MASK] disk number not increase number [MASK] [MASK] add number after hot add number,usererror
timestamp failed [MASK] play check quiesce snapshot timestamp [MASK] skip test case [MASK] quiesce snapshot [MASK] blocked [MASK] path home worker workspace [MASK] [MASK] windows number ansible vsphere gos validation common [MASK] test [MASK] yml number [MASK] localhost failed test [MASK] [MASK] [MASK] [MASK] is [MASK] because [MASK] [MASK] installed false running [MASK],usererror
timestamp failed [MASK] play check ip address timestamp [MASK] skip [MASK] case check ip [MASK] [MASK] [MASK] task path home [MASK] workspace ansible cycle windows [MASK] ansible [MASK] gos [MASK] common skip [MASK] case yml number fatal localhost failed test case check [MASK] address is [MASK] [MASK] vmware [MASK] [MASK] [MASK] [MASK] false,usererror
timestamp failed at [MASK] deploy vm efi [MASK] [MASK] [MASK] number [MASK] task create a new [MASK] zyh ansible ubuntu [MASK] [MASK] [MASK] [MASK] on server ip address [MASK] path home worker [MASK] zyh ansible ubuntu existing testbed number ansible vsphere gos [MASK] [MASK] [MASK] [MASK] yml number [MASK] localhost failed failed [MASK] create a virtual [MASK] [MASK] component of [MASK] [MASK] [MASK] is not accessible [MASK] the host [MASK] [MASK] testing exit due to failure task [MASK] home [MASK] workspace [MASK] ansible [MASK] existing testbed number [MASK] vsphere gos [MASK] common test rescue [MASK] number [MASK] localhost failed exit testing when exit testing when fail is [MASK] [MASK] true in [MASK] [MASK] [MASK] vm [MASK] para [MASK] vmxnet [MASK],usererror
timestamp failed at [MASK] [MASK] ip address [MASK] [MASK] skip test [MASK] check ip address reason blocked [MASK] path home [MASK] workspace ansible windows server [MASK] [MASK] [MASK] lsi logic [MASK] [MASK] [MASK] vsphere gos validation [MASK] skip [MASK] [MASK] [MASK] number fatal localhost failed [MASK] case check ip [MASK] is blocked because vmware tools installed false [MASK] false,usererror
timestamp failed at play nvme v hba device [MASK] spec number timestamp task [MASK] disk number [MASK] in guest os task [MASK] home [MASK] [MASK] [MASK] cycle [MASK] [MASK] ansible [MASK] [MASK] validation windows [MASK] [MASK] [MASK] add [MASK] hot add vm [MASK] [MASK] ctrl yml number fatal localhost failed disk [MASK] [MASK] increase [MASK] before hot add number [MASK] hot add [MASK],usererror
timestamp failed at play check quiesce snapshot timestamp [MASK] skip test case check [MASK] snapshot [MASK] [MASK] task [MASK] [MASK] [MASK] workspace [MASK] [MASK] windows number [MASK] [MASK] gos validation common skip test [MASK] [MASK] number [MASK] [MASK] failed test case check quiesce snapshot [MASK] blocked [MASK] vmware tools [MASK] false running false,usererror
[MASK] failed at play check ip address timestamp [MASK] skip [MASK] case check ip address reason blocked [MASK] [MASK] home worker [MASK] ansible cycle windows number ansible vsphere [MASK] [MASK] common [MASK] [MASK] [MASK] yml number fatal localhost failed [MASK] [MASK] check ip [MASK] is [MASK] [MASK] vmware tools installed [MASK] [MASK] false,usererror
[MASK] [MASK] [MASK] [MASK] [MASK] vm [MASK] [MASK] virtual vmxnet number timestamp [MASK] create a [MASK] [MASK] zyh ansible [MASK] number [MASK] auto install on server ip [MASK] task [MASK] home worker workspace [MASK] ansible ubuntu existing testbed number [MASK] vsphere gos validation common vm create [MASK] [MASK] [MASK] localhost failed failed [MASK] create a virtual machine [MASK] component of [MASK] [MASK] [MASK] is not accessible [MASK] [MASK] host timestamp task testing [MASK] due [MASK] failure [MASK] path home [MASK] workspace [MASK] ansible ubuntu [MASK] testbed number ansible vsphere [MASK] [MASK] common test [MASK] yml number fatal [MASK] failed exit testing when exit testing when fail [MASK] [MASK] to [MASK] in test [MASK] deploy vm efi [MASK] [MASK] vmxnet number,usererror
timestamp failed [MASK] [MASK] check ip [MASK] [MASK] [MASK] [MASK] test case check ip [MASK] reason blocked task path home worker workspace ansible windows [MASK] [MASK] c [MASK] lsi logic [MASK] efi ansible vsphere [MASK] [MASK] common skip test case yml number [MASK] localhost [MASK] test [MASK] check [MASK] address [MASK] blocked because [MASK] [MASK] installed false running false,usererror
timestamp [MASK] [MASK] [MASK] nvme [MASK] hba device ops spec number timestamp task verify disk number increases in guest os [MASK] path home worker [MASK] [MASK] cycle windows number [MASK] vsphere gos [MASK] windows v [MASK] hot add [MASK] [MASK] add vm disk existing ctrl [MASK] [MASK] fatal localhost failed disk [MASK] not [MASK] [MASK] [MASK] hot [MASK] [MASK] after hot [MASK] [MASK],usererror
timestamp failed at play [MASK] [MASK] [MASK] [MASK] task [MASK] test [MASK] [MASK] quiesce snapshot reason blocked [MASK] [MASK] home [MASK] [MASK] [MASK] cycle windows number [MASK] vsphere gos validation common skip test case yml [MASK] fatal [MASK] failed test case [MASK] quiesce snapshot is [MASK] because vmware [MASK] installed false running false,usererror
timestamp failed [MASK] [MASK] check [MASK] [MASK] [MASK] [MASK] skip test case [MASK] ip address [MASK] blocked task path home worker [MASK] ansible [MASK] windows [MASK] ansible [MASK] [MASK] validation common skip test case yml [MASK] fatal localhost failed [MASK] case check ip address is [MASK] [MASK] [MASK] tools installed false running false,usererror
[MASK] [MASK] at play [MASK] vm efi [MASK] [MASK] vmxnet [MASK] timestamp [MASK] [MASK] a new vm [MASK] ansible ubuntu number desktop auto install on [MASK] ip address task [MASK] home worker [MASK] zyh ansible [MASK] existing testbed number [MASK] vsphere [MASK] validation [MASK] [MASK] create yml number fatal [MASK] failed [MASK] to create a [MASK] [MASK] a component of [MASK] [MASK] [MASK] is not accessible on the host [MASK] [MASK] testing exit [MASK] [MASK] [MASK] task path home [MASK] workspace zyh [MASK] [MASK] [MASK] [MASK] number ansible [MASK] [MASK] validation common [MASK] rescue yml number fatal localhost [MASK] exit testing when exit [MASK] [MASK] fail is set to [MASK] in test case deploy vm efi para virtual vmxnet [MASK],usererror
timestamp [MASK] at play [MASK] ip address [MASK] task skip test [MASK] [MASK] ip address reason blocked task path [MASK] worker workspace [MASK] windows server lts c main lsi logic [MASK] [MASK] ansible vsphere gos validation [MASK] skip [MASK] [MASK] yml [MASK] [MASK] [MASK] [MASK] test case [MASK] ip address is blocked because [MASK] [MASK] installed [MASK] running false,usererror
timestamp failed at play nvme v hba [MASK] ops spec number [MASK] [MASK] verify disk [MASK] [MASK] in [MASK] os task [MASK] home worker [MASK] ansible cycle windows number ansible vsphere [MASK] validation [MASK] v hba [MASK] [MASK] remove hot add vm [MASK] [MASK] ctrl yml number [MASK] [MASK] failed disk number not [MASK] [MASK] [MASK] hot add [MASK] after [MASK] add [MASK],usererror
[MASK] [MASK] at play [MASK] quiesce snapshot [MASK] [MASK] skip [MASK] case [MASK] [MASK] snapshot reason blocked task [MASK] home worker workspace [MASK] [MASK] windows number ansible vsphere gos validation [MASK] skip test [MASK] [MASK] number fatal localhost [MASK] [MASK] case check quiesce snapshot is blocked because [MASK] [MASK] installed false running false,usererror
timestamp failed at [MASK] check [MASK] address timestamp task [MASK] test case check ip [MASK] reason blocked task path home worker workspace ansible cycle windows number [MASK] vsphere [MASK] validation [MASK] [MASK] test case yml [MASK] fatal [MASK] failed [MASK] [MASK] check [MASK] address [MASK] blocked because [MASK] [MASK] [MASK] false [MASK] false,usererror
timestamp failed [MASK] play deploy [MASK] efi para virtual [MASK] [MASK] [MASK] task [MASK] a [MASK] [MASK] zyh [MASK] ubuntu [MASK] desktop auto install [MASK] server ip address [MASK] [MASK] home worker workspace zyh ansible ubuntu existing testbed [MASK] ansible vsphere [MASK] [MASK] [MASK] vm create yml number [MASK] [MASK] [MASK] failed to create [MASK] [MASK] [MASK] [MASK] component of [MASK] virtual machine [MASK] not [MASK] [MASK] [MASK] host timestamp task testing exit due [MASK] failure task [MASK] [MASK] worker [MASK] zyh ansible ubuntu existing testbed [MASK] ansible vsphere [MASK] [MASK] [MASK] test rescue yml number fatal localhost failed exit [MASK] [MASK] exit testing when fail is [MASK] to true in test case deploy vm [MASK] para [MASK] vmxnet number,usererror
timestamp [MASK] at play [MASK] [MASK] address timestamp task skip test case [MASK] [MASK] address reason blocked [MASK] [MASK] [MASK] [MASK] workspace ansible windows [MASK] [MASK] [MASK] main lsi logic [MASK] efi ansible vsphere gos [MASK] common [MASK] test case yml number fatal [MASK] [MASK] test [MASK] check ip [MASK] is blocked because vmware tools installed [MASK] running false,usererror
