processed,target
timestamp [MASK] [MASK] play deploy vm efi para virtual [MASK] [MASK] timestamp task [MASK] vm [MASK] para virtual [MASK] [MASK] [MASK] for message [MASK] install is completed appear [MASK] [MASK] log serial timestamp [MASK] task path home worker workspace [MASK] cycle oracle linux [MASK] x ansible vsphere gos validation common vm [MASK] [MASK] message yml [MASK] [MASK] [MASK] [MASK] attempts number [MASK] the output has been hidden due to the fact [MASK] [MASK] log [MASK] [MASK] [MASK] for this result changed [MASK] timestamp [MASK] deploy vm [MASK] [MASK] virtual vmxnet number testing exit due [MASK] failure task [MASK] home worker workspace ansible cycle [MASK] linux number x ansible [MASK] gos [MASK] common [MASK] rescue [MASK] number [MASK] [MASK] failed exit testing [MASK] exit testing when fail [MASK] set [MASK] [MASK] [MASK] [MASK] case deploy vm efi para [MASK] [MASK] [MASK],targetvm
[MASK] failed [MASK] play [MASK] tools un [MASK] verify timestamp task [MASK] tools un install verify [MASK] no problem [MASK] listed [MASK] [MASK] [MASK] worker workspace ansible windows number [MASK] [MASK] efi [MASK] vsphere gos validation windows utilities win check problem [MASK] yml number fatal localhost failed no no devices [MASK] found [MASK] [MASK] system [MASK] [MASK] [MASK] [MASK] listed problem devices,targetvm
timestamp failed [MASK] play [MASK] sc [MASK] dhcp timestamp task go sc [MASK] [MASK] check vm [MASK] [MASK] [MASK] [MASK] [MASK] path home worker workspace ansible windows [MASK] [MASK] [MASK] [MASK] ga ide efi ansible vsphere gos [MASK] [MASK] vm get ip yml [MASK] fatal localhost failed [MASK] to get vm test vm [MASK] address,targetvm
[MASK] failed at play [MASK] sc [MASK] dhcp timestamp task [MASK] sc [MASK] [MASK] [MASK] vm test [MASK] [MASK] address task [MASK] [MASK] worker workspace ansible windows [MASK] b it [MASK] ga sata bios [MASK] vsphere gos validation [MASK] vm get ip yml number fatal [MASK] failed [MASK] to [MASK] vm test vm ip [MASK],targetvm
timestamp [MASK] [MASK] play check ip [MASK] [MASK] task check ip address check vm test [MASK] ip address [MASK] [MASK] [MASK] [MASK] workspace ansible windows number b it number ga [MASK] efi ansible [MASK] [MASK] validation [MASK] [MASK] [MASK] ip yml number fatal localhost failed [MASK] to [MASK] vm test [MASK] ip address,targetvm
timestamp [MASK] at play [MASK] driver vm [MASK] timestamp [MASK] [MASK] [MASK] vm tools [MASK] vm test [MASK] ip address task [MASK] home [MASK] [MASK] [MASK] [MASK] number b it number ga ide efi [MASK] vsphere gos validation common vm get ip [MASK] number fatal [MASK] failed failed to [MASK] vm test [MASK] [MASK] address,targetvm
[MASK] failed at play win [MASK] complete install verify timestamp [MASK] win tools [MASK] install verify [MASK] vm test [MASK] ip address task path [MASK] worker workspace ansible windows [MASK] [MASK] it number ga ide efi ansible vsphere gos validation [MASK] vm get [MASK] yml number fatal [MASK] [MASK] [MASK] [MASK] get [MASK] [MASK] vm [MASK] [MASK],targetvm
[MASK] failed at [MASK] [MASK] v hba device ops [MASK] task nvme v [MASK] [MASK] ops check vm test vm [MASK] address task path [MASK] [MASK] workspace ansible cycle [MASK] [MASK] ansible vsphere gos validation [MASK] [MASK] get ip yml number fatal localhost [MASK] failed [MASK] [MASK] vm test [MASK] ip [MASK],targetvm
timestamp failed at play win [MASK] [MASK] install verify timestamp task [MASK] [MASK] un install verify [MASK] [MASK] problem device listed [MASK] path [MASK] [MASK] workspace dw existing ansible [MASK] [MASK] validation windows utilities win [MASK] [MASK] [MASK] [MASK] number fatal localhost [MASK] no no devices were found [MASK] the system in output [MASK] [MASK] listed problem [MASK],targetvm
timestamp [MASK] [MASK] play win tools complete install verify timestamp task win tools complete install verify check [MASK] test vm ip address task path [MASK] [MASK] [MASK] ansible windows number b [MASK] [MASK] [MASK] sata bios ansible [MASK] [MASK] validation [MASK] vm [MASK] [MASK] yml number [MASK] localhost [MASK] failed to [MASK] [MASK] [MASK] vm ip address,targetvm
timestamp failed [MASK] play check inbox driver timestamp [MASK] [MASK] inbox driver [MASK] inbox driver s filename [MASK] [MASK] task [MASK] [MASK] [MASK] workspace ansible cycle oracle linux [MASK] x ansible vsphere [MASK] validation linux [MASK] inbox driver [MASK] [MASK] [MASK] yml number failed localhost item vsock is builtin invalid [MASK] driver vsock [MASK] [MASK] and [MASK] is [MASK],targetvm
[MASK] failed [MASK] play win tools complete install [MASK] timestamp [MASK] win tools complete [MASK] [MASK] check vm test vm ip address task [MASK] [MASK] [MASK] workspace ansible cycle [MASK] number [MASK] vsphere [MASK] [MASK] common vm get ip yml number [MASK] localhost failed [MASK] to get [MASK] [MASK] [MASK] ip address,targetvm
timestamp failed at play [MASK] [MASK] [MASK] dhcp timestamp task [MASK] sc sanity [MASK] [MASK] windows guest os [MASK] path home worker workspace ansible cycle windows number [MASK] [MASK] gos validation [MASK] guest [MASK] win go sc execution [MASK] number fatal localhost failed customization [MASK] [MASK] [MASK] [MASK] see [MASK] waiting [MASK] customization [MASK] event timed out,targetvm
timestamp [MASK] at [MASK] [MASK] [MASK] [MASK] timestamp task network [MASK] ops [MASK] [MASK] [MASK] [MASK] task path home worker workspace ansible [MASK] debian number x number [MASK] vsphere gos [MASK] linux utilities set [MASK] adapter [MASK] yml number fatal localhost [MASK] address failed when ip,targetvm
timestamp failed [MASK] [MASK] [MASK] [MASK] network [MASK] [MASK] timestamp task vmxnet number network [MASK] [MASK] get [MASK] [MASK] status task path home worker workspace ansible regression [MASK] number [MASK] number [MASK] vsphere gos [MASK] linux utilities [MASK] network adapter status yml [MASK] fatal [MASK] ip address failed when ip,targetvm
[MASK] [MASK] [MASK] [MASK] network device [MASK] timestamp task network [MASK] ops get network interface status task [MASK] [MASK] worker [MASK] [MASK] regression ubuntu number [MASK] [MASK] [MASK] vsphere gos validation [MASK] utilities set [MASK] adapter status yml number [MASK] localhost ip address failed when ip,targetvm
timestamp failed at [MASK] network device ops timestamp task [MASK] [MASK] [MASK] get [MASK] interface status [MASK] [MASK] home worker workspace ansible regression ubuntu number [MASK] ova ansible [MASK] [MASK] validation [MASK] [MASK] [MASK] network adapter status [MASK] [MASK] fatal localhost ip address failed when [MASK],targetvm
[MASK] [MASK] at play network [MASK] ops timestamp task network [MASK] ops [MASK] a network adapter from [MASK] test rocky [MASK] number task [MASK] home worker workspace ansible [MASK] [MASK] [MASK] number x [MASK] vsphere [MASK] validation common vm remove network adapter yml number http [MASK] [MASK] [MASK] [MASK] [MASK] unavailable fatal localhost failed module [MASK] see stdout [MASK] for the [MASK] [MASK],targetvm
[MASK] failed [MASK] [MASK] network device ops timestamp [MASK] network device ops [MASK] configure [MASK] adapter to test rocky [MASK] number task path home worker workspace ansible regression [MASK] linux number [MASK] [MASK] [MASK] [MASK] validation common vm configure network [MASK] yml [MASK] http client http [MASK] number service unavailable fatal localhost [MASK] [MASK] failure see stdout stderr [MASK] [MASK] [MASK] [MASK],targetvm
timestamp failed at [MASK] [MASK] device ops [MASK] task [MASK] [MASK] ops assert new [MASK] interface is [MASK] task path home worker [MASK] ansible regression debian number x number ansible vsphere gos validation [MASK] [MASK] device [MASK] network status validate [MASK] number [MASK] [MASK] [MASK] [MASK] [MASK] removing the new [MASK] adapter [MASK] os still [MASK] detect it,targetvm
[MASK] failed [MASK] play vmxnet number network device [MASK] timestamp [MASK] vmxnet number network device [MASK] waiting [MASK] network [MASK] [MASK] [MASK] [MASK] path home worker workspace [MASK] regression debian [MASK] x number [MASK] vsphere gos [MASK] linux [MASK] set network adapter [MASK] yml number fatal localhost [MASK] [MASK] failed when ip,targetvm
timestamp failed at [MASK] deploy [MASK] efi para [MASK] vmxnet [MASK] timestamp task deploy vm [MASK] para virtual vmxnet number [MASK] [MASK] [MASK] [MASK] [MASK] is completed appear in [MASK] log serial timestamp log task [MASK] home [MASK] workspace ansible [MASK] oracle [MASK] [MASK] x ansible vsphere [MASK] validation common vm [MASK] [MASK] message [MASK] [MASK] [MASK] localhost failed attempts number [MASK] [MASK] [MASK] has been hidden due to the fact that [MASK] [MASK] true was [MASK] for this result changed false timestamp task deploy vm efi para virtual vmxnet [MASK] testing exit due [MASK] failure task [MASK] home worker [MASK] ansible cycle [MASK] linux number x ansible [MASK] [MASK] validation [MASK] test rescue [MASK] [MASK] fatal [MASK] [MASK] [MASK] testing when [MASK] testing when fail [MASK] set to [MASK] in [MASK] [MASK] [MASK] [MASK] efi para virtual [MASK] number,targetvm
[MASK] [MASK] [MASK] [MASK] win tools un [MASK] verify [MASK] task win tools [MASK] install verify check no problem device [MASK] task path home worker [MASK] ansible windows number main nvme [MASK] ansible [MASK] [MASK] [MASK] [MASK] utilities win [MASK] problem device yml number [MASK] localhost failed no [MASK] devices were [MASK] on [MASK] system in output please check [MASK] [MASK] devices,targetvm
[MASK] [MASK] at [MASK] go sc sanity [MASK] [MASK] task [MASK] sc [MASK] [MASK] check [MASK] [MASK] vm ip address task path [MASK] worker workspace ansible windows [MASK] [MASK] it number [MASK] ide efi ansible vsphere [MASK] validation [MASK] vm get [MASK] [MASK] number fatal localhost failed failed to get vm test vm [MASK] address,targetvm
timestamp [MASK] at [MASK] go sc [MASK] dhcp timestamp [MASK] [MASK] [MASK] [MASK] dhcp check vm [MASK] vm [MASK] address task path [MASK] [MASK] workspace ansible windows number b it number ga [MASK] bios [MASK] vsphere gos validation common [MASK] get ip yml [MASK] fatal localhost failed failed to get [MASK] test [MASK] [MASK] [MASK],targetvm
timestamp failed [MASK] [MASK] check ip address [MASK] task check ip [MASK] [MASK] vm test [MASK] [MASK] address task [MASK] home worker workspace [MASK] windows number [MASK] it number ga ide efi ansible [MASK] gos [MASK] common [MASK] [MASK] ip yml number fatal [MASK] [MASK] failed [MASK] get [MASK] test vm ip address,targetvm
[MASK] failed at play mouse driver [MASK] [MASK] [MASK] task mouse driver vm [MASK] check vm test vm [MASK] address [MASK] path [MASK] worker workspace ansible [MASK] number [MASK] it [MASK] [MASK] ide [MASK] ansible vsphere gos validation [MASK] vm get ip [MASK] number [MASK] localhost failed failed to [MASK] [MASK] test vm ip [MASK],targetvm
timestamp failed [MASK] play win tools [MASK] [MASK] verify timestamp task win tools complete install verify [MASK] vm [MASK] vm ip address task [MASK] home [MASK] workspace ansible windows number [MASK] [MASK] number ga [MASK] efi [MASK] vsphere [MASK] [MASK] common vm get [MASK] yml number fatal [MASK] failed [MASK] [MASK] [MASK] vm [MASK] vm ip address,targetvm
timestamp failed [MASK] [MASK] nvme v hba device ops timestamp task nvme v hba device [MASK] check vm test vm [MASK] address task path home worker [MASK] [MASK] [MASK] [MASK] number ansible [MASK] gos validation common [MASK] [MASK] [MASK] yml [MASK] [MASK] [MASK] failed [MASK] to get vm test [MASK] ip [MASK],targetvm
timestamp failed at play win tools [MASK] [MASK] [MASK] timestamp task [MASK] tools un install [MASK] check no [MASK] device listed task path home [MASK] workspace [MASK] existing ansible vsphere [MASK] validation [MASK] [MASK] [MASK] check problem [MASK] yml number fatal localhost failed [MASK] no devices were found on [MASK] [MASK] in [MASK] [MASK] [MASK] listed [MASK] devices,targetvm
timestamp failed [MASK] [MASK] win tools [MASK] install [MASK] timestamp [MASK] win [MASK] [MASK] [MASK] verify check vm [MASK] vm ip address task path home worker workspace [MASK] windows [MASK] b [MASK] number ga sata bios [MASK] vsphere [MASK] [MASK] common [MASK] [MASK] ip yml number fatal localhost failed failed to get [MASK] test [MASK] ip address,targetvm
timestamp failed at [MASK] check inbox driver [MASK] [MASK] [MASK] inbox driver check [MASK] driver s filename [MASK] valid task [MASK] home worker workspace [MASK] cycle [MASK] linux number [MASK] [MASK] vsphere gos validation [MASK] check [MASK] driver [MASK] [MASK] drivers yml number failed localhost [MASK] vsock is builtin invalid [MASK] driver [MASK] filename builtin [MASK] vsock [MASK] builtin,targetvm
timestamp failed at [MASK] win [MASK] complete [MASK] [MASK] timestamp task [MASK] [MASK] complete [MASK] [MASK] check [MASK] test vm ip address task path home worker [MASK] ansible cycle [MASK] [MASK] ansible vsphere [MASK] validation [MASK] vm get ip [MASK] number fatal [MASK] failed failed to [MASK] vm test vm [MASK] address,targetvm
[MASK] [MASK] at play go sc sanity dhcp timestamp task go sc [MASK] [MASK] customize [MASK] guest [MASK] [MASK] path home worker workspace ansible cycle [MASK] number [MASK] vsphere [MASK] validation windows guest customization win go sc [MASK] yml number [MASK] localhost failed customization [MASK] for [MASK] [MASK] see [MASK] [MASK] [MASK] customization result [MASK] timed out,targetvm
[MASK] [MASK] [MASK] [MASK] [MASK] device ops timestamp [MASK] network device ops get network interface status task path [MASK] worker workspace ansible [MASK] debian number [MASK] number ansible vsphere gos [MASK] linux utilities [MASK] network [MASK] status [MASK] number fatal localhost [MASK] address failed [MASK] [MASK],targetvm
timestamp [MASK] at play [MASK] number network device [MASK] timestamp task vmxnet [MASK] network device [MASK] get [MASK] [MASK] status task [MASK] home worker workspace ansible [MASK] debian number [MASK] number ansible vsphere gos [MASK] linux [MASK] set network [MASK] [MASK] yml number fatal [MASK] ip address [MASK] [MASK] ip,targetvm
timestamp failed at play network device [MASK] [MASK] task network [MASK] ops [MASK] network [MASK] status task path home worker workspace [MASK] [MASK] ubuntu [MASK] server [MASK] [MASK] [MASK] gos validation linux [MASK] [MASK] network adapter status yml number fatal [MASK] ip [MASK] failed when [MASK],targetvm
timestamp failed at play [MASK] device ops timestamp task network device ops get network [MASK] status task path [MASK] [MASK] [MASK] ansible regression [MASK] [MASK] server ova ansible vsphere [MASK] [MASK] linux utilities set [MASK] [MASK] status yml [MASK] [MASK] localhost ip [MASK] [MASK] when [MASK],targetvm
timestamp failed [MASK] [MASK] network device [MASK] timestamp task network device ops [MASK] [MASK] network adapter from vm test rocky linux number task path [MASK] [MASK] [MASK] ansible regression rocky linux number [MASK] ansible vsphere [MASK] [MASK] common vm remove [MASK] adapter [MASK] [MASK] [MASK] client http [MASK] number [MASK] [MASK] fatal localhost failed module failure see [MASK] stderr for [MASK] [MASK] [MASK],targetvm
timestamp failed at [MASK] network device ops timestamp task network device ops [MASK] configure [MASK] adapter to [MASK] rocky [MASK] number [MASK] path [MASK] [MASK] workspace ansible regression [MASK] [MASK] number x ansible [MASK] gos validation common vm configure [MASK] adapter [MASK] number http client [MASK] exception [MASK] service unavailable fatal localhost [MASK] [MASK] [MASK] [MASK] [MASK] stderr for the [MASK] error,targetvm
timestamp [MASK] at play network device [MASK] timestamp [MASK] [MASK] device [MASK] [MASK] new [MASK] [MASK] is removed [MASK] path [MASK] [MASK] workspace ansible regression debian [MASK] x [MASK] ansible [MASK] gos validation linux network [MASK] ops [MASK] [MASK] [MASK] yml number fatal localhost failed [MASK] [MASK] removing the new network adapter guest os still can detect it,targetvm
[MASK] failed at play vmxnet [MASK] network device ops timestamp [MASK] vmxnet [MASK] [MASK] device ops waiting for network interface status [MASK] task path home worker [MASK] [MASK] regression debian [MASK] [MASK] number [MASK] [MASK] [MASK] validation linux [MASK] set network [MASK] status [MASK] number fatal localhost [MASK] address failed when [MASK],targetvm
timestamp failed at play [MASK] [MASK] efi [MASK] [MASK] vmxnet [MASK] [MASK] [MASK] [MASK] vm efi para [MASK] vmxnet [MASK] [MASK] for message auto install [MASK] completed appear in vm log serial [MASK] [MASK] [MASK] path home worker workspace [MASK] cycle oracle linux number x ansible [MASK] [MASK] validation [MASK] vm wait [MASK] message yml number fatal [MASK] failed attempts number [MASK] the output has [MASK] hidden [MASK] to the fact that [MASK] log [MASK] was specified [MASK] [MASK] result changed [MASK] [MASK] [MASK] deploy vm efi [MASK] virtual vmxnet [MASK] testing exit due to failure task path home worker workspace ansible [MASK] [MASK] [MASK] number x [MASK] [MASK] gos validation [MASK] [MASK] rescue yml number fatal [MASK] failed exit [MASK] when exit testing [MASK] [MASK] is set to [MASK] in [MASK] case deploy vm [MASK] para [MASK] [MASK] number,targetvm
[MASK] failed [MASK] [MASK] win [MASK] [MASK] install verify timestamp task win [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] problem device listed task [MASK] home worker workspace ansible windows [MASK] main nvme [MASK] ansible vsphere gos validation windows utilities win check problem device [MASK] [MASK] [MASK] [MASK] failed no no devices [MASK] found on [MASK] [MASK] in output please check listed problem devices,targetvm
[MASK] [MASK] [MASK] play [MASK] [MASK] sanity dhcp timestamp [MASK] go sc [MASK] dhcp check [MASK] [MASK] vm [MASK] address task path home worker workspace ansible [MASK] number b [MASK] number ga ide efi [MASK] vsphere gos validation [MASK] [MASK] get [MASK] [MASK] number fatal localhost failed failed to get [MASK] test [MASK] ip address,targetvm
timestamp failed [MASK] [MASK] [MASK] [MASK] [MASK] dhcp [MASK] [MASK] go sc sanity dhcp check [MASK] test [MASK] ip [MASK] task path [MASK] worker [MASK] ansible [MASK] number b [MASK] number ga sata bios ansible [MASK] [MASK] validation [MASK] vm get ip yml number fatal localhost failed failed [MASK] get vm test vm [MASK] address,targetvm
timestamp failed at play check [MASK] [MASK] timestamp task check [MASK] [MASK] check vm [MASK] vm [MASK] address task path [MASK] [MASK] workspace ansible windows number b it [MASK] ga ide [MASK] [MASK] [MASK] [MASK] validation common [MASK] get ip yml number fatal localhost [MASK] failed [MASK] get [MASK] test [MASK] ip address,targetvm
timestamp failed at play [MASK] driver vm [MASK] [MASK] task mouse driver [MASK] [MASK] check [MASK] test vm [MASK] address task path [MASK] worker workspace [MASK] windows [MASK] [MASK] it number [MASK] ide efi ansible [MASK] [MASK] validation common vm get [MASK] yml number [MASK] localhost failed failed to [MASK] [MASK] test vm ip [MASK],targetvm
timestamp [MASK] at play win tools complete [MASK] [MASK] timestamp task win tools [MASK] install verify [MASK] [MASK] [MASK] [MASK] ip address task path [MASK] [MASK] workspace ansible windows number b it number ga ide [MASK] [MASK] [MASK] gos validation common [MASK] get [MASK] yml number [MASK] localhost failed failed [MASK] get vm test [MASK] [MASK] address,targetvm
timestamp [MASK] [MASK] [MASK] nvme v hba device ops [MASK] [MASK] nvme v hba [MASK] ops check vm test [MASK] [MASK] address [MASK] path home worker [MASK] ansible cycle windows number [MASK] vsphere gos validation common vm get [MASK] yml number fatal localhost failed [MASK] [MASK] [MASK] [MASK] test vm [MASK] [MASK],targetvm
timestamp [MASK] at play [MASK] [MASK] un [MASK] [MASK] timestamp [MASK] [MASK] tools [MASK] [MASK] verify [MASK] no problem device listed [MASK] path [MASK] [MASK] workspace dw [MASK] ansible vsphere gos validation windows [MASK] win [MASK] problem device yml number [MASK] localhost failed [MASK] no devices were [MASK] on the system [MASK] output please check listed problem devices,targetvm
[MASK] [MASK] at [MASK] win [MASK] complete install verify timestamp task win tools [MASK] [MASK] verify [MASK] vm [MASK] [MASK] [MASK] address [MASK] [MASK] [MASK] [MASK] workspace ansible windows [MASK] b it number ga sata bios ansible vsphere gos validation common vm [MASK] ip [MASK] number fatal localhost failed failed to get [MASK] [MASK] vm ip address,targetvm
timestamp [MASK] at play check [MASK] driver timestamp task check [MASK] driver check inbox driver [MASK] filename is valid [MASK] [MASK] home worker workspace ansible cycle oracle [MASK] [MASK] x [MASK] [MASK] [MASK] [MASK] linux [MASK] inbox driver get inbox drivers [MASK] number failed [MASK] item vsock [MASK] [MASK] invalid [MASK] [MASK] [MASK] filename builtin and vsock is builtin,targetvm
timestamp failed at play win tools [MASK] install verify [MASK] [MASK] win tools complete install verify [MASK] vm test vm ip address [MASK] path home [MASK] [MASK] [MASK] cycle [MASK] [MASK] ansible [MASK] gos validation [MASK] [MASK] [MASK] [MASK] [MASK] number fatal localhost failed [MASK] to get [MASK] test vm ip address,targetvm
[MASK] failed at play [MASK] sc sanity [MASK] timestamp [MASK] go sc [MASK] dhcp customize [MASK] guest os [MASK] [MASK] home [MASK] workspace [MASK] cycle [MASK] number ansible vsphere [MASK] [MASK] windows [MASK] customization win go [MASK] execution [MASK] number fatal localhost failed customization failed for [MASK] information see warnings waiting for [MASK] [MASK] event timed out,targetvm
timestamp failed at play network device ops timestamp task [MASK] device ops [MASK] network interface [MASK] [MASK] [MASK] home worker workspace [MASK] regression debian [MASK] x number [MASK] vsphere gos validation [MASK] utilities set [MASK] adapter status yml [MASK] [MASK] [MASK] [MASK] [MASK] failed when [MASK],targetvm
timestamp failed at [MASK] [MASK] number network [MASK] ops timestamp [MASK] vmxnet [MASK] network device [MASK] get network [MASK] status task path home worker [MASK] [MASK] [MASK] debian number [MASK] number [MASK] vsphere gos validation [MASK] [MASK] [MASK] [MASK] adapter status yml number fatal localhost ip [MASK] failed when ip,targetvm
[MASK] failed at [MASK] network [MASK] ops [MASK] [MASK] network [MASK] [MASK] get network interface status task path home [MASK] workspace ansible regression ubuntu number [MASK] iso [MASK] vsphere gos validation linux [MASK] [MASK] [MASK] [MASK] [MASK] yml number fatal localhost [MASK] address failed when ip,targetvm
timestamp [MASK] at play network device [MASK] [MASK] task [MASK] [MASK] ops get network [MASK] status [MASK] path home [MASK] workspace [MASK] regression ubuntu [MASK] [MASK] ova ansible [MASK] gos validation linux utilities set [MASK] [MASK] status yml number fatal localhost ip [MASK] failed [MASK] ip,targetvm
timestamp failed at play [MASK] [MASK] ops timestamp task [MASK] device [MASK] [MASK] a [MASK] adapter from vm [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] home [MASK] workspace ansible [MASK] rocky linux [MASK] x ansible vsphere gos [MASK] [MASK] vm remove network adapter yml [MASK] http client http exception [MASK] service unavailable fatal localhost failed [MASK] failure see [MASK] stderr for [MASK] exact error,targetvm
