processed,target
timestamp [MASK] [MASK] [MASK] number network [MASK] ops [MASK] task number [MASK] device [MASK] connect [MASK] interface [MASK] [MASK] home worker workspace ansible [MASK] [MASK] desktop iso number ga para virtual [MASK] [MASK] efi ansible vsphere gos validation linux utilities set network [MASK] [MASK] yml number fatal localhost un reachable failed [MASK] connect to the host via ssh ssh connect [MASK] host ip [MASK] [MASK] number no route to host [MASK] message [MASK] [MASK] connect [MASK] [MASK] [MASK] via [MASK] ssh connect [MASK] host ip [MASK] port [MASK] no route [MASK] [MASK],targetvm
[MASK] failed at [MASK] [MASK] lsi logic v hba device [MASK] timestamp task number lsi logic v hba [MASK] [MASK] wait [MASK] device to be [MASK] task [MASK] home worker [MASK] ansible ubuntu number desktop iso main para [MASK] bios [MASK] vsphere gos validation linux [MASK] hba hot add remove [MASK] [MASK] list [MASK] [MASK] number fatal [MASK] un [MASK] failed [MASK] create temporary [MASK] in [MASK] cases you may have [MASK] [MASK] [MASK] authenticate and did not have permissions [MASK] the target directory consider changing [MASK] [MASK] tmp [MASK] in ansible configuration [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] for more error [MASK] use v v [MASK] failed [MASK] was u mask [MASK] mkdir [MASK] echo [MASK] mkdir [MASK] tmp [MASK] tmp hex id number timestamp echo [MASK] [MASK] [MASK] [MASK] number [MASK] [MASK] [MASK] [MASK] tmp hex id number timestamp exited with result number [MASK] message failed [MASK] create [MASK] [MASK] [MASK] some [MASK] you [MASK] have [MASK] [MASK] to authenticate and did [MASK] have permissions [MASK] the target [MASK] [MASK] [MASK] the remote [MASK] path in ansible [MASK] to [MASK] path rooted [MASK] tmp [MASK] [MASK] error [MASK] use v v [MASK] failed command [MASK] u mask number mkdir p echo tmp [MASK] echo tmp [MASK] tmp [MASK] id number timestamp echo ansible tmp hex id number [MASK] [MASK] [MASK] ansible tmp hex id number timestamp [MASK] [MASK] result [MASK] [MASK] task number lsi [MASK] v hba device ops guest os un [MASK] task path [MASK] worker [MASK] ansible ubuntu number desktop [MASK] main para virtual bios ansible vsphere gos validation [MASK] [MASK] hba [MASK] add remove wait device list changed yml number [MASK] localhost [MASK] changed false message failed to create [MASK] directory [MASK] [MASK] [MASK] you may [MASK] been able [MASK] authenticate and [MASK] not have permissions on the [MASK] [MASK] [MASK] changing the remote tmp path in ansible [MASK] to [MASK] path [MASK] in [MASK] for [MASK] error [MASK] use v v v failed command was u [MASK] number mkdir p echo tmp mkdir [MASK] tmp ansible tmp [MASK] id number [MASK] [MASK] [MASK] [MASK] [MASK] id number [MASK] echo [MASK] ansible [MASK] [MASK] [MASK] number timestamp exited [MASK] result number un reachable true error message failed to create temporary directory [MASK] some cases you [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] permissions [MASK] the target directory [MASK] [MASK] [MASK] remote [MASK] path in ansible configuration to a [MASK] rooted [MASK] tmp [MASK] more [MASK] [MASK] use v v v [MASK] command was u [MASK] number mkdir p [MASK] tmp mkdir [MASK] [MASK] ansible [MASK] hex [MASK] number [MASK] [MASK] [MASK] tmp hex id number [MASK] echo tmp [MASK] tmp hex id number timestamp exited with [MASK] [MASK],targetvm
[MASK] failed at play number deploy vm timestamp task [MASK] [MASK] vm wait [MASK] message gdm service [MASK] in vm [MASK] [MASK] timestamp log [MASK] [MASK] home worker [MASK] [MASK] [MASK] number [MASK] iso main [MASK] vmxnet number efi ansible [MASK] [MASK] validation common vm wait log message [MASK] [MASK] [MASK] localhost failed [MASK] number censored the output has [MASK] [MASK] due to the fact that no log true [MASK] [MASK] for this result changed [MASK] [MASK] [MASK] timestamp task number deploy [MASK] [MASK] exit due to [MASK] task [MASK] [MASK] worker [MASK] ansible [MASK] number desktop iso main sata vmxnet [MASK] efi ansible vsphere gos [MASK] common test rescue yml number fatal localhost failed exit [MASK] because exit [MASK] [MASK] [MASK] is set to [MASK] [MASK] test [MASK] [MASK] vm efi sata vmxnet number error message exit testing because exit [MASK] when [MASK] is set [MASK] [MASK] [MASK] [MASK] case [MASK] [MASK] [MASK] [MASK] vmxnet number,targetvm
timestamp failed [MASK] [MASK] [MASK] deploy [MASK] timestamp task [MASK] deploy vm check vmware tools is [MASK] and collects guest [MASK] [MASK] number address [MASK] task [MASK] [MASK] worker [MASK] ansible sled para [MASK] vmxnet number bios [MASK] vsphere gos validation common vm wait [MASK] ip [MASK] [MASK] fatal localhost failed [MASK] s [MASK] out for [MASK] [MASK] collecting guest [MASK] v number address in [MASK] seconds [MASK] tools [MASK] status is guest tools running vm [MASK] address in guest info is [MASK] s all [MASK] addresses in [MASK] [MASK] are error message it [MASK] timed [MASK] [MASK] [MASK] tools [MASK] guest [MASK] v number [MASK] [MASK] number [MASK] vmware tools running [MASK] is [MASK] tools running vm sip address [MASK] guest info is [MASK] s [MASK] ip [MASK] [MASK] guest info are timestamp task number deploy [MASK] testing exit [MASK] [MASK] failure task [MASK] home worker [MASK] [MASK] sled para [MASK] vmxnet number [MASK] [MASK] vsphere gos validation common [MASK] rescue [MASK] number [MASK] [MASK] [MASK] exit testing [MASK] exit testing when fail is set [MASK] true in [MASK] case [MASK] vm [MASK] [MASK] virtual vmxnet number error message exit testing because [MASK] testing [MASK] fail is [MASK] to true in [MASK] case deploy [MASK] bios para virtual [MASK] [MASK],targetvm
[MASK] failed at play number go [MASK] cloud [MASK] [MASK] ip timestamp task [MASK] go [MASK] cloud [MASK] [MASK] ip [MASK] [MASK] failed task path [MASK] [MASK] workspace ansible ubuntu [MASK] desktop iso main [MASK] virtual bios [MASK] vsphere gos [MASK] [MASK] guest customization linux go [MASK] [MASK] [MASK] number fatal localhost failed [MASK] found [MASK] sc completed [MASK] [MASK] in vmware [MASK] vm dns servers [MASK] [MASK] [MASK] [MASK] [MASK] dns [MASK] ip address ip address [MASK] dns [MASK] search [MASK] are not expected search domains test com [MASK] sc test [MASK] vm static ip [MASK] number address is ip [MASK] expected ip [MASK] number [MASK] is [MASK] [MASK] vm static [MASK] v number gateway is [MASK] address expected [MASK] [MASK] number gateway [MASK] [MASK] address error [MASK] [MASK] found go sc [MASK] state keyword in vmware log vm dns servers are [MASK] [MASK] not expected dns [MASK] [MASK] address ip [MASK] vm dns domain search domains are not expected search domains [MASK] com go sc [MASK] [MASK] [MASK] static ip [MASK] number address is [MASK] [MASK] expected ip [MASK] [MASK] address [MASK] ip [MASK] vm static ip v number gateway is [MASK] address [MASK] [MASK] v number [MASK] is ip address,targetvm
timestamp failed at [MASK] [MASK] lsi logic [MASK] hba device ops timestamp task number lsi [MASK] [MASK] hba [MASK] ops re scan [MASK] scsi devices [MASK] [MASK] [MASK] [MASK] [MASK] ansible photon number x [MASK] [MASK] [MASK] ansible [MASK] gos validation [MASK] v hba hot [MASK] [MASK] wait device list changed yml [MASK] fatal localhost failed [MASK] [MASK] [MASK] [MASK] the host via ssh [MASK] connect [MASK] host [MASK] address port [MASK] connection [MASK] error message failed to connect to the host via ssh ssh connect [MASK] [MASK] [MASK] address port number connection refused,targetvm
[MASK] failed [MASK] [MASK] number network device [MASK] timestamp task number network [MASK] ops connect network [MASK] [MASK] path home worker workspace ansible ubuntu number [MASK] iso number ga para virtual [MASK] number [MASK] [MASK] [MASK] gos [MASK] linux utilities set [MASK] [MASK] status yml [MASK] [MASK] [MASK] un [MASK] [MASK] to connect [MASK] the host via ssh ssh connect to [MASK] ip address port number no route [MASK] host [MASK] message failed to connect [MASK] the host [MASK] [MASK] [MASK] connect [MASK] host [MASK] address port [MASK] [MASK] route to host,targetvm
[MASK] failed at [MASK] [MASK] lsi logic v hba [MASK] ops timestamp task number [MASK] logic v [MASK] device ops wait for device [MASK] be present task path home worker [MASK] [MASK] ubuntu number [MASK] [MASK] [MASK] [MASK] [MASK] bios ansible vsphere [MASK] validation linux v hba hot [MASK] [MASK] [MASK] device [MASK] changed yml number fatal localhost un reachable [MASK] to create temporary [MASK] in [MASK] cases you [MASK] have been able to authenticate [MASK] did not have [MASK] on the [MASK] directory consider changing [MASK] remote [MASK] path [MASK] ansible configuration to [MASK] path [MASK] in [MASK] [MASK] [MASK] error information [MASK] [MASK] [MASK] v [MASK] [MASK] was [MASK] mask number mkdir p [MASK] tmp mkdir echo tmp ansible tmp hex id number [MASK] [MASK] ansible [MASK] hex id number timestamp echo tmp [MASK] tmp hex id number timestamp [MASK] with [MASK] [MASK] error [MASK] [MASK] to create [MASK] directory in some cases you may [MASK] been able to [MASK] and [MASK] not have permissions on [MASK] target directory consider [MASK] [MASK] remote tmp [MASK] [MASK] ansible configuration [MASK] a path [MASK] in [MASK] for more error [MASK] use [MASK] v [MASK] failed [MASK] [MASK] [MASK] [MASK] number [MASK] [MASK] echo tmp mkdir echo tmp ansible tmp hex id number timestamp echo [MASK] [MASK] hex id number timestamp echo tmp [MASK] tmp [MASK] [MASK] number timestamp exited with result [MASK] timestamp task number [MASK] logic v [MASK] [MASK] ops [MASK] os [MASK] [MASK] task path [MASK] worker workspace [MASK] ubuntu number [MASK] iso [MASK] [MASK] virtual [MASK] ansible vsphere gos [MASK] linux v hba hot add [MASK] wait device list [MASK] yml number fatal localhost [MASK] [MASK] false [MASK] [MASK] [MASK] create temporary directory in some [MASK] [MASK] may have been [MASK] [MASK] [MASK] and did [MASK] [MASK] permissions [MASK] [MASK] target [MASK] [MASK] changing the remote [MASK] path in ansible configuration [MASK] a path rooted [MASK] tmp [MASK] more [MASK] information use [MASK] v v failed [MASK] was u mask number [MASK] p [MASK] [MASK] mkdir [MASK] tmp [MASK] tmp hex id [MASK] [MASK] [MASK] ansible tmp [MASK] [MASK] number timestamp [MASK] [MASK] ansible tmp hex id [MASK] timestamp exited with result number un reachable true error message failed to create [MASK] directory [MASK] some cases [MASK] may have [MASK] [MASK] [MASK] authenticate and did not have permissions on [MASK] target [MASK] [MASK] changing [MASK] remote tmp path [MASK] [MASK] configuration to [MASK] [MASK] [MASK] in [MASK] for [MASK] error information use v [MASK] v [MASK] [MASK] was u [MASK] [MASK] [MASK] p [MASK] tmp mkdir echo tmp ansible tmp hex id number [MASK] echo ansible [MASK] hex id number timestamp echo tmp [MASK] tmp [MASK] id [MASK] timestamp exited with [MASK] [MASK],targetvm
timestamp failed at [MASK] number [MASK] vm timestamp task [MASK] deploy vm wait [MASK] [MASK] gdm [MASK] [MASK] in [MASK] log [MASK] timestamp log task [MASK] home worker workspace ansible [MASK] number [MASK] iso main sata vmxnet [MASK] efi ansible [MASK] gos [MASK] [MASK] vm [MASK] log message yml number fatal [MASK] failed attempts number [MASK] the [MASK] [MASK] been [MASK] due to the [MASK] that no log true [MASK] [MASK] [MASK] this result changed false error message timestamp task number [MASK] vm [MASK] exit due [MASK] failure task path [MASK] [MASK] workspace [MASK] [MASK] [MASK] desktop [MASK] [MASK] [MASK] vmxnet number efi ansible vsphere [MASK] validation common [MASK] rescue yml number fatal localhost failed [MASK] [MASK] [MASK] exit testing [MASK] fail is set [MASK] true [MASK] [MASK] case deploy vm efi [MASK] vmxnet [MASK] error message [MASK] testing because exit testing when fail is [MASK] to true in test case [MASK] [MASK] [MASK] sata vmxnet [MASK],targetvm
[MASK] failed at play [MASK] deploy vm timestamp [MASK] number deploy vm [MASK] [MASK] [MASK] is running and collects guest ip [MASK] number address successfully task path [MASK] worker workspace ansible sled [MASK] virtual vmxnet [MASK] [MASK] ansible vsphere gos validation [MASK] [MASK] wait guest ip yml number [MASK] localhost [MASK] it s timed out [MASK] vmware tools [MASK] guest ip v [MASK] [MASK] in number seconds vmware [MASK] [MASK] status [MASK] [MASK] [MASK] running vm sip [MASK] in guest info is vm s all [MASK] addresses [MASK] guest [MASK] are error message it s [MASK] [MASK] for vmware tools collecting [MASK] ip v number [MASK] in number [MASK] [MASK] [MASK] running status is [MASK] tools running vm sip address in guest [MASK] is vm [MASK] all [MASK] [MASK] [MASK] guest [MASK] [MASK] timestamp task number deploy [MASK] [MASK] [MASK] due [MASK] failure task path home worker workspace ansible [MASK] para virtual vmxnet number [MASK] ansible [MASK] gos [MASK] [MASK] test [MASK] yml [MASK] fatal localhost [MASK] exit testing [MASK] exit testing when [MASK] is set to [MASK] [MASK] test case deploy [MASK] bios para virtual [MASK] number [MASK] message exit testing [MASK] exit [MASK] [MASK] [MASK] is set [MASK] true [MASK] [MASK] [MASK] [MASK] vm bios para virtual [MASK] [MASK],targetvm
[MASK] [MASK] at [MASK] number [MASK] sc [MASK] init static [MASK] [MASK] [MASK] number go sc [MASK] init static ip [MASK] customization [MASK] task path home worker workspace ansible ubuntu number [MASK] iso main para virtual [MASK] ansible vsphere gos [MASK] linux guest customization linux go sc verify yml [MASK] [MASK] localhost [MASK] not found [MASK] sc completed state keyword in [MASK] log [MASK] dns [MASK] are [MASK] [MASK] not expected [MASK] servers ip address [MASK] address vm dns domain [MASK] domains are not [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] sc test com vm static ip [MASK] number address is [MASK] [MASK] [MASK] ip [MASK] number address is ip [MASK] [MASK] static ip [MASK] number gateway is [MASK] address [MASK] [MASK] [MASK] number gateway [MASK] ip address error message [MASK] found go [MASK] completed state [MASK] in [MASK] log vm dns servers are [MASK] address [MASK] expected [MASK] [MASK] ip address ip address [MASK] dns [MASK] search domains [MASK] [MASK] expected search [MASK] test [MASK] go sc [MASK] com [MASK] [MASK] ip v [MASK] [MASK] [MASK] ip address expected ip v number [MASK] [MASK] ip address [MASK] static ip [MASK] number gateway [MASK] ip address expected ip v number gateway is ip [MASK],targetvm
