processed,target
timestamp failed at play deploy vm efi ide timestamp task add [MASK] boot disk task [MASK] [MASK] worker workspace [MASK] windows [MASK] b [MASK] [MASK] ga [MASK] efi [MASK] vsphere gos validation [MASK] vm [MASK] with [MASK] [MASK] yml number fatal localhost ip [MASK] [MASK] nonzero return code when vim command [MASK] task [MASK] exit due to [MASK] task [MASK] [MASK] worker [MASK] ansible windows number b [MASK] [MASK] [MASK] [MASK] efi ansible vsphere gos validation [MASK] test [MASK] yml number fatal [MASK] [MASK] exit testing when [MASK] testing when fail is set [MASK] [MASK] [MASK] test case deploy [MASK] efi ide e [MASK] [MASK],targetvm
timestamp failed at play ovt verify install timestamp [MASK] ovt verify install [MASK] for port [MASK] to become [MASK] task path home worker [MASK] ansible [MASK] [MASK] [MASK] ova [MASK] vsphere gos [MASK] linux utilities [MASK] [MASK] number fatal localhost failed timeout when [MASK] for [MASK] [MASK] to stop timestamp [MASK] [MASK] verify install [MASK] [MASK] due [MASK] failure task path home worker workspace [MASK] regression photon number ova ansible vsphere gos validation [MASK] [MASK] rescue yml number [MASK] localhost [MASK] exit testing [MASK] exit [MASK] [MASK] [MASK] is [MASK] to [MASK] [MASK] test [MASK] [MASK] verify install,targetvm
timestamp failed [MASK] play [MASK] boot enable disable timestamp [MASK] secure [MASK] enable disable [MASK] vm [MASK] [MASK] [MASK] address [MASK] path home worker workspace [MASK] cycle windows number ansible [MASK] gos validation [MASK] vm [MASK] ip yml number fatal [MASK] failed [MASK] to get [MASK] test [MASK] ip address,targetvm
[MASK] [MASK] [MASK] play vbs enable disable [MASK] task [MASK] enable [MASK] [MASK] vm dw test win srv [MASK] [MASK] address task path home worker [MASK] ansible windows server [MASK] c main [MASK] logic sas efi ansible vsphere [MASK] [MASK] [MASK] [MASK] get ip yml number [MASK] [MASK] failed failed [MASK] get vm dw [MASK] [MASK] srv ansible ip address,targetvm
[MASK] failed at [MASK] [MASK] [MASK] network device ops [MASK] task vmxnet number network device [MASK] try [MASK] [MASK] ip task [MASK] home worker workspace ansible ubuntu lts server [MASK] [MASK] [MASK] bios [MASK] [MASK] gos validation [MASK] vm [MASK] ping yml number fatal localhost failed nonzero return code [MASK] ping,targetvm
[MASK] [MASK] at play secure boot [MASK] disable timestamp task secure [MASK] enable disable check vm test vm ip address task path [MASK] worker [MASK] [MASK] [MASK] number b [MASK] main nvme efi ansible vsphere gos [MASK] [MASK] [MASK] get ip yml number [MASK] localhost failed [MASK] [MASK] get [MASK] test [MASK] ip [MASK],targetvm
[MASK] failed at [MASK] [MASK] vm efi [MASK] logic timestamp task deploy vm [MASK] lsi logic wait for [MASK] auto install is completed appear in vm log [MASK] timestamp log [MASK] path [MASK] [MASK] workspace ansible ubuntu [MASK] server iso [MASK] lsi logic efi [MASK] [MASK] [MASK] [MASK] [MASK] vm wait log message yml [MASK] [MASK] localhost failed attempts [MASK] censored the output has been hidden [MASK] [MASK] the fact [MASK] no [MASK] [MASK] was specified for [MASK] [MASK] changed false [MASK] task deploy vm [MASK] lsi [MASK] fetch [MASK] tmp [MASK] init timestamp number [MASK] [MASK] from [MASK] guest [MASK] path home [MASK] workspace ansible ubuntu lts server [MASK] [MASK] lsi logic efi [MASK] [MASK] gos validation common vm guest [MASK] operation [MASK] number exception [MASK] vmware guest [MASK] operation [MASK] when fetch [MASK] soap adapter python when invoke method [MASK] localhost failed [MASK] guest [MASK] [MASK] user [MASK],targetvm
timestamp [MASK] at play vmxnet number [MASK] [MASK] ops timestamp task [MASK] number [MASK] device ops try [MASK] ping [MASK] [MASK] path [MASK] [MASK] [MASK] [MASK] [MASK] lts server iso nvme [MASK] number [MASK] ansible vsphere gos validation [MASK] vm wait ping yml number fatal localhost failed nonzero return [MASK] when [MASK],targetvm
[MASK] failed at [MASK] deploy [MASK] [MASK] lsi logic [MASK] [MASK] task [MASK] vm bios [MASK] logic [MASK] [MASK] [MASK] message auto [MASK] [MASK] [MASK] appear in vm log serial [MASK] log task [MASK] [MASK] [MASK] workspace ansible [MASK] lts server iso lsi logic [MASK] bios ansible vsphere [MASK] validation common vm wait [MASK] message [MASK] number fatal [MASK] [MASK] [MASK] number [MASK] the output has been hidden [MASK] to the [MASK] [MASK] [MASK] log [MASK] was specified for this [MASK] changed false [MASK] [MASK] [MASK] vm bios lsi [MASK] sas fetch file tmp [MASK] init timestamp number tar gz from vm guest [MASK] path home worker workspace [MASK] ubuntu lts server iso lsi logic sas [MASK] [MASK] [MASK] gos validation common vm guest file [MASK] yml [MASK] [MASK] in vmware guest [MASK] [MASK] [MASK] when fetch [MASK] soap adapter python when invoke [MASK] fatal localhost failed invalid guest login for [MASK] [MASK],targetvm
[MASK] failed at play deploy [MASK] bios sata timestamp task deploy [MASK] bios [MASK] wait for message [MASK] install is [MASK] appear in vm log [MASK] timestamp log [MASK] [MASK] home worker workspace ansible ubuntu lts [MASK] [MASK] number ga [MASK] bios ansible vsphere [MASK] validation [MASK] [MASK] wait log message yml [MASK] fatal localhost [MASK] attempts [MASK] censored the output [MASK] been hidden [MASK] to the fact that [MASK] log [MASK] was [MASK] [MASK] [MASK] result [MASK] false [MASK] task [MASK] [MASK] [MASK] [MASK] fetch file tmp cloud [MASK] [MASK] number tar [MASK] from vm guest task path [MASK] [MASK] workspace ansible [MASK] [MASK] server iso number ga [MASK] [MASK] ansible [MASK] gos validation common [MASK] guest file operation [MASK] [MASK] exception in vmware guest [MASK] operation python when fetch in soap [MASK] python when [MASK] [MASK] fatal [MASK] failed [MASK] guest login [MASK] user root,targetvm
timestamp failed at play win [MASK] complete install verify timestamp task execute powershell command [MASK] service [MASK] [MASK] tools [MASK] [MASK] status [MASK] [MASK] [MASK] worker [MASK] [MASK] windows server [MASK] c main [MASK] virtual vmxnet [MASK] [MASK] ansible vsphere [MASK] validation [MASK] utilities win execute command yml number [MASK] localhost [MASK] address failed nonzero return [MASK] when [MASK] service,targetvm
[MASK] [MASK] at play [MASK] [MASK] [MASK] timestamp task network device ops try to ping ip task path [MASK] [MASK] [MASK] ansible [MASK] lts [MASK] [MASK] main nvme bios ansible [MASK] gos [MASK] common [MASK] wait ping [MASK] number fatal [MASK] failed nonzero return code when ping,targetvm
[MASK] failed at play deploy [MASK] efi ide timestamp [MASK] [MASK] ide boot [MASK] [MASK] [MASK] [MASK] worker [MASK] ansible [MASK] [MASK] [MASK] it number [MASK] ide efi [MASK] vsphere gos validation common vm create with ide disk [MASK] [MASK] fatal localhost ip address failed [MASK] return [MASK] [MASK] vim command timestamp [MASK] [MASK] [MASK] due to failure task [MASK] home worker workspace ansible windows number b [MASK] [MASK] ga ide efi ansible vsphere gos validation common [MASK] [MASK] [MASK] [MASK] [MASK] localhost [MASK] [MASK] testing when exit testing [MASK] [MASK] is set [MASK] [MASK] in test case deploy vm efi ide e number e,targetvm
[MASK] [MASK] at play ovt [MASK] install [MASK] task ovt verify [MASK] wait [MASK] port number to become [MASK] task path home worker [MASK] ansible [MASK] photon [MASK] ova ansible vsphere gos validation [MASK] utilities [MASK] [MASK] [MASK] fatal localhost failed timeout when waiting for ip address to [MASK] timestamp task ovt [MASK] [MASK] testing exit [MASK] to failure [MASK] path [MASK] [MASK] [MASK] [MASK] [MASK] photon [MASK] ova ansible [MASK] gos validation common test rescue yml number fatal [MASK] failed exit [MASK] when exit [MASK] when [MASK] is set [MASK] true in [MASK] case [MASK] [MASK] install,targetvm
timestamp failed at play [MASK] boot [MASK] disable timestamp [MASK] secure [MASK] [MASK] disable check vm test vm [MASK] address task [MASK] home worker workspace ansible cycle windows [MASK] ansible [MASK] gos validation common [MASK] [MASK] [MASK] [MASK] [MASK] fatal localhost failed failed [MASK] get vm [MASK] vm ip [MASK],targetvm
timestamp failed at play vbs enable [MASK] [MASK] task [MASK] enable disable check vm [MASK] [MASK] win [MASK] [MASK] [MASK] address task path home worker workspace ansible windows server lts c [MASK] [MASK] logic [MASK] efi ansible vsphere gos validation [MASK] [MASK] [MASK] ip [MASK] number [MASK] [MASK] [MASK] [MASK] to get vm [MASK] test win srv ansible [MASK] address,targetvm
timestamp failed at play vmxnet number [MASK] [MASK] ops timestamp task vmxnet number [MASK] device ops [MASK] to ping ip task path [MASK] [MASK] workspace [MASK] ubuntu [MASK] [MASK] iso main nvme bios ansible vsphere [MASK] validation common [MASK] wait ping yml [MASK] [MASK] localhost failed [MASK] [MASK] code [MASK] [MASK],targetvm
[MASK] failed [MASK] play secure boot enable disable timestamp task secure [MASK] [MASK] disable [MASK] vm test vm ip [MASK] task path home [MASK] workspace ansible windows number [MASK] it main nvme efi [MASK] vsphere gos [MASK] [MASK] [MASK] [MASK] ip yml [MASK] fatal localhost failed failed to [MASK] [MASK] [MASK] vm [MASK] address,targetvm
[MASK] failed [MASK] [MASK] deploy [MASK] efi [MASK] logic timestamp task deploy vm efi lsi logic wait for message auto install [MASK] [MASK] [MASK] in vm log [MASK] timestamp [MASK] task path home [MASK] workspace ansible ubuntu lts server [MASK] main lsi logic [MASK] ansible [MASK] gos [MASK] [MASK] vm wait [MASK] [MASK] yml [MASK] [MASK] localhost [MASK] [MASK] [MASK] [MASK] the output [MASK] been hidden due to the [MASK] that no [MASK] true [MASK] specified for this result changed false [MASK] task [MASK] [MASK] efi [MASK] logic fetch [MASK] tmp cloud [MASK] timestamp number tar [MASK] [MASK] vm [MASK] [MASK] path home [MASK] workspace ansible [MASK] [MASK] server iso [MASK] lsi logic efi ansible vsphere [MASK] validation common vm guest file [MASK] yml number [MASK] in vmware guest file [MASK] [MASK] [MASK] fetch in soap adapter python when invoke [MASK] fatal [MASK] failed [MASK] guest login for user [MASK],targetvm
timestamp failed [MASK] play vmxnet [MASK] [MASK] device ops timestamp [MASK] vmxnet number network [MASK] ops [MASK] to ping ip [MASK] path home [MASK] workspace [MASK] [MASK] lts [MASK] iso nvme [MASK] number efi ansible vsphere gos [MASK] common vm wait ping [MASK] number [MASK] localhost failed [MASK] return [MASK] [MASK] ping,targetvm
timestamp [MASK] at play deploy vm bios [MASK] logic sas [MASK] task [MASK] [MASK] bios lsi [MASK] sas wait [MASK] message auto install is completed appear [MASK] [MASK] log serial [MASK] log task [MASK] [MASK] worker [MASK] ansible ubuntu lts server iso [MASK] [MASK] sas bios ansible [MASK] gos [MASK] common vm wait log message [MASK] number fatal [MASK] failed attempts [MASK] censored [MASK] [MASK] [MASK] [MASK] hidden [MASK] [MASK] the fact that no log true was specified [MASK] this result changed [MASK] [MASK] task deploy vm bios [MASK] logic [MASK] fetch file tmp cloud init [MASK] number [MASK] gz [MASK] [MASK] guest task path home [MASK] workspace ansible ubuntu lts [MASK] iso lsi logic sas [MASK] ansible vsphere [MASK] [MASK] common vm guest file operation yml [MASK] exception in [MASK] guest [MASK] [MASK] python [MASK] [MASK] in soap adapter [MASK] when [MASK] [MASK] fatal localhost [MASK] [MASK] [MASK] login for user [MASK],targetvm
timestamp failed at [MASK] [MASK] vm bios [MASK] timestamp task deploy vm bios sata [MASK] for [MASK] [MASK] [MASK] is completed [MASK] in [MASK] log serial timestamp log task path home worker workspace [MASK] ubuntu lts [MASK] iso [MASK] ga sata bios ansible vsphere gos validation common vm wait log message [MASK] [MASK] [MASK] localhost failed attempts number [MASK] the [MASK] has been [MASK] due to the fact that [MASK] log [MASK] was specified [MASK] [MASK] result [MASK] [MASK] timestamp [MASK] deploy vm [MASK] [MASK] [MASK] [MASK] tmp cloud init timestamp number [MASK] [MASK] [MASK] vm guest [MASK] [MASK] home worker workspace [MASK] ubuntu lts server [MASK] [MASK] ga sata bios ansible vsphere gos [MASK] common [MASK] guest [MASK] [MASK] yml number exception in [MASK] guest file [MASK] python when fetch in [MASK] [MASK] python when invoke [MASK] [MASK] [MASK] failed invalid guest login [MASK] [MASK] [MASK],targetvm
timestamp failed [MASK] play [MASK] tools [MASK] [MASK] verify timestamp [MASK] execute powershell [MASK] get service name vm tools for [MASK] [MASK] task path home worker workspace [MASK] [MASK] server lts [MASK] [MASK] para virtual [MASK] number efi ansible [MASK] [MASK] validation windows utilities [MASK] execute command yml number [MASK] localhost [MASK] address [MASK] nonzero return [MASK] when [MASK] service,targetvm
timestamp failed at [MASK] network [MASK] ops [MASK] [MASK] [MASK] device [MASK] try [MASK] [MASK] [MASK] [MASK] path [MASK] worker workspace [MASK] ubuntu lts server iso main nvme [MASK] ansible vsphere gos validation common [MASK] wait ping yml number fatal [MASK] failed nonzero [MASK] code when ping,targetvm
timestamp failed [MASK] play deploy vm [MASK] [MASK] timestamp task [MASK] ide boot disk task [MASK] [MASK] [MASK] [MASK] ansible windows number b it number ga ide efi ansible vsphere [MASK] [MASK] common [MASK] [MASK] with ide disk yml number [MASK] localhost [MASK] address failed nonzero [MASK] [MASK] when [MASK] command [MASK] task testing exit [MASK] [MASK] failure task path home [MASK] [MASK] [MASK] [MASK] number [MASK] it number [MASK] [MASK] efi ansible [MASK] gos validation common [MASK] rescue yml number [MASK] localhost failed exit [MASK] [MASK] exit [MASK] [MASK] fail is set to true in test case [MASK] vm efi ide e number [MASK],targetvm
timestamp [MASK] at play [MASK] [MASK] install [MASK] [MASK] [MASK] verify [MASK] wait for port number to [MASK] [MASK] task path home worker [MASK] ansible [MASK] photon number [MASK] [MASK] vsphere [MASK] [MASK] linux utilities [MASK] yml number [MASK] localhost failed timeout when waiting [MASK] [MASK] address to stop timestamp [MASK] ovt verify install testing exit due [MASK] failure [MASK] path home worker [MASK] [MASK] regression [MASK] number ova [MASK] [MASK] gos validation common test rescue yml number [MASK] [MASK] [MASK] exit [MASK] when exit testing when [MASK] is set to [MASK] in test [MASK] ovt verify install,targetvm
timestamp [MASK] at play secure boot enable [MASK] timestamp task [MASK] [MASK] [MASK] [MASK] check [MASK] test vm ip address [MASK] path [MASK] [MASK] workspace ansible cycle windows number [MASK] vsphere gos validation common vm get [MASK] yml [MASK] [MASK] localhost failed failed to [MASK] vm [MASK] [MASK] ip address,targetvm
timestamp failed at [MASK] vbs enable [MASK] timestamp task vbs [MASK] disable [MASK] vm dw [MASK] win [MASK] [MASK] ip address [MASK] [MASK] [MASK] worker workspace ansible [MASK] server lts c main [MASK] logic [MASK] efi ansible [MASK] [MASK] validation common vm [MASK] ip yml number [MASK] localhost failed [MASK] to get [MASK] [MASK] test win srv ansible ip [MASK],targetvm
timestamp [MASK] [MASK] [MASK] [MASK] number [MASK] device [MASK] timestamp [MASK] vmxnet [MASK] network device ops try to ping [MASK] task path home worker [MASK] [MASK] [MASK] [MASK] server iso main [MASK] [MASK] [MASK] vsphere gos validation common vm [MASK] ping yml number fatal localhost failed nonzero return code when ping,targetvm
[MASK] failed [MASK] [MASK] secure [MASK] [MASK] [MASK] timestamp task secure boot enable disable check vm test vm ip address task [MASK] home worker [MASK] ansible windows number b [MASK] main nvme [MASK] ansible [MASK] gos [MASK] common vm [MASK] ip [MASK] number [MASK] localhost failed [MASK] to [MASK] [MASK] test vm ip address,targetvm
timestamp failed at play deploy [MASK] efi lsi [MASK] timestamp task [MASK] vm [MASK] lsi logic wait [MASK] message auto install is completed appear in [MASK] log serial timestamp log task path home worker [MASK] [MASK] ubuntu [MASK] server iso main lsi logic [MASK] ansible [MASK] gos validation common vm wait log [MASK] yml number fatal [MASK] failed [MASK] number [MASK] [MASK] output has [MASK] hidden [MASK] to [MASK] [MASK] [MASK] no log true [MASK] [MASK] [MASK] this [MASK] [MASK] false timestamp [MASK] deploy vm [MASK] lsi [MASK] fetch file [MASK] cloud init timestamp number [MASK] [MASK] from vm guest task [MASK] home worker [MASK] [MASK] ubuntu [MASK] server [MASK] [MASK] lsi logic efi ansible [MASK] [MASK] validation [MASK] [MASK] guest file [MASK] [MASK] [MASK] [MASK] [MASK] vmware guest file operation python [MASK] fetch in soap [MASK] [MASK] when invoke [MASK] fatal localhost failed invalid guest login [MASK] user root,targetvm
[MASK] failed [MASK] play [MASK] number network [MASK] [MASK] timestamp task [MASK] number network device ops try [MASK] [MASK] ip task path home worker workspace [MASK] [MASK] [MASK] [MASK] iso nvme [MASK] number efi ansible vsphere gos [MASK] common [MASK] wait ping yml [MASK] fatal localhost [MASK] nonzero [MASK] code when ping,targetvm
timestamp [MASK] at [MASK] deploy vm bios lsi [MASK] [MASK] timestamp task [MASK] vm bios lsi logic sas wait for message auto install is [MASK] [MASK] [MASK] [MASK] log serial timestamp [MASK] task path home worker [MASK] ansible [MASK] lts server iso [MASK] [MASK] sas bios ansible vsphere gos validation common vm wait log [MASK] yml [MASK] [MASK] localhost failed attempts number [MASK] the [MASK] [MASK] been [MASK] [MASK] to the [MASK] that no [MASK] true was specified for this result [MASK] false timestamp task [MASK] [MASK] bios lsi logic [MASK] [MASK] [MASK] [MASK] cloud init [MASK] number [MASK] gz [MASK] vm guest [MASK] path home worker workspace ansible [MASK] [MASK] server iso [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] validation common vm [MASK] file operation yml [MASK] exception in vmware guest file [MASK] python when fetch in soap [MASK] python when [MASK] [MASK] fatal localhost [MASK] [MASK] guest [MASK] for user root,targetvm
timestamp [MASK] at play deploy vm bios [MASK] timestamp task deploy [MASK] bios sata wait for message auto install is completed appear [MASK] [MASK] [MASK] serial [MASK] log [MASK] [MASK] [MASK] worker workspace ansible ubuntu lts [MASK] [MASK] number ga sata [MASK] ansible vsphere [MASK] validation common [MASK] [MASK] log [MASK] [MASK] [MASK] [MASK] localhost failed attempts number [MASK] the [MASK] has [MASK] [MASK] due [MASK] the fact [MASK] no log true was specified for this [MASK] changed false timestamp [MASK] deploy [MASK] [MASK] [MASK] fetch file [MASK] cloud init timestamp number tar [MASK] from [MASK] [MASK] task path home [MASK] [MASK] [MASK] [MASK] lts server iso number ga sata [MASK] [MASK] vsphere gos validation common [MASK] [MASK] file operation yml number exception [MASK] vmware guest file operation python when fetch [MASK] soap adapter python [MASK] [MASK] method [MASK] [MASK] [MASK] invalid guest login for [MASK] root,targetvm
timestamp failed at play [MASK] tools complete [MASK] verify timestamp task execute powershell [MASK] get service name vm [MASK] [MASK] [MASK] status task path home worker workspace ansible windows server lts [MASK] main [MASK] [MASK] [MASK] number efi ansible vsphere [MASK] validation windows utilities win execute [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] address [MASK] nonzero [MASK] code when [MASK] [MASK],targetvm
timestamp [MASK] at play [MASK] device [MASK] timestamp [MASK] network device ops try [MASK] [MASK] [MASK] [MASK] path [MASK] worker [MASK] ansible ubuntu [MASK] server [MASK] main [MASK] bios ansible vsphere gos validation [MASK] vm wait ping yml number fatal localhost [MASK] nonzero return [MASK] when ping,targetvm
