processed,target
timestamp failed [MASK] play ovt [MASK] status [MASK] [MASK] [MASK] process vmtoolsd [MASK] user is [MASK] task path home [MASK] workspace ansible debian number [MASK] number b it para virtual [MASK] number bios ansible [MASK] gos [MASK] [MASK] utilities check process status [MASK] [MASK] [MASK] localhost failed [MASK] vmware [MASK] t have running process vmtoolsd [MASK] user,targetvm
timestamp failed at play go sc [MASK] static [MASK] timestamp [MASK] customize [MASK] guest os task path [MASK] worker [MASK] ansible [MASK] number [MASK] [MASK] b it para [MASK] vmxnet [MASK] [MASK] [MASK] vsphere gos validation linux [MASK] [MASK] linux [MASK] sc [MASK] yml [MASK] [MASK] localhost failed customization failed for detailed information see warnings waiting for customization [MASK] [MASK] timed out,targetvm
timestamp [MASK] at play ovt verify [MASK] [MASK] task [MASK] snapshot [MASK] snapshot to base snapshot timestamp number task [MASK] home [MASK] workspace ansible debian [MASK] x number b it para [MASK] [MASK] number [MASK] ansible vsphere gos [MASK] [MASK] vm rename snapshot yml [MASK] exception in ansi ball [MASK] vmware guest snapshot python [MASK] ansi ball z [MASK] [MASK] [MASK] adapter python when invoke method fatal localhost failed module failure see [MASK] stderr for the exact [MASK] timestamp [MASK] [MASK] [MASK] [MASK] [MASK] testing when fail [MASK] set true task [MASK] [MASK] [MASK] workspace [MASK] debian number x number b it [MASK] virtual [MASK] number bios [MASK] [MASK] [MASK] validation [MASK] [MASK] [MASK] rescue [MASK] number [MASK] [MASK] failed failed to run test [MASK] ovt [MASK] install,targetvm
timestamp failed [MASK] play go sc [MASK] static ip [MASK] task [MASK] [MASK] [MASK] os [MASK] path home worker [MASK] ansible debian number x [MASK] b it para virtual vmxnet [MASK] bios ansible [MASK] [MASK] validation linux [MASK] [MASK] linux go sc [MASK] yml [MASK] [MASK] localhost failed customization [MASK] for [MASK] information see [MASK] waiting for customization result [MASK] timed out,targetvm
[MASK] failed at play device list timestamp [MASK] [MASK] for vmware tools collecting guest [MASK] task path [MASK] [MASK] workspace [MASK] [MASK] number x [MASK] b it para virtual vmxnet number [MASK] ansible [MASK] [MASK] validation [MASK] vm [MASK] [MASK] ip [MASK] number fatal localhost [MASK] hardware configuration table,targetvm
[MASK] [MASK] [MASK] play network device ops timestamp task network device ops try to ping ip [MASK] path home [MASK] [MASK] ansible cycle ubuntu number [MASK] ansible vsphere gos validation [MASK] vm wait [MASK] [MASK] number [MASK] localhost [MASK] [MASK] [MASK] code when [MASK],targetvm
timestamp failed at play nvme disk hot extend spec number timestamp task nvme disk [MASK] [MASK] spec [MASK] execute powershell [MASK] [MASK] wmi [MASK] win number scsi [MASK] where object name like nvm express measure count task [MASK] home [MASK] [MASK] ansible cycle windows [MASK] ansible vsphere [MASK] [MASK] windows [MASK] win execute [MASK] [MASK] number fatal localhost un [MASK] failed [MASK] connect [MASK] [MASK] host [MASK] psrp connection aborted connection reset [MASK] number connection reset by peer [MASK] task nvme disk hot extend spec number [MASK] os [MASK] reachable task [MASK] home worker workspace [MASK] [MASK] [MASK] number ansible [MASK] gos validation windows [MASK] win [MASK] command yml [MASK] fatal localhost failed [MASK] [MASK] message [MASK] to [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] connection aborted connection reset [MASK] number connection [MASK] [MASK] peer [MASK] reason [MASK] localhost [MASK] un reachable [MASK] reachable [MASK],targetvm
timestamp [MASK] at [MASK] ovt [MASK] install timestamp task wait for port number to become open or [MASK] specific keyword task path [MASK] worker workspace ansible [MASK] [MASK] x number b it number [MASK] [MASK] vmxnet number efi [MASK] vsphere gos [MASK] common vm wait ssh [MASK] number [MASK] localhost failed [MASK] [MASK] waiting [MASK] search string openssh [MASK] ip [MASK] timestamp task exit testing [MASK] exit testing when [MASK] is set true task path home [MASK] workspace ansible [MASK] number x number b [MASK] [MASK] [MASK] ide [MASK] number efi [MASK] vsphere [MASK] validation [MASK] [MASK] [MASK] rescue [MASK] [MASK] [MASK] localhost failed [MASK] to [MASK] test [MASK] [MASK] [MASK] install,targetvm
timestamp failed [MASK] play [MASK] verify [MASK] timestamp task check process vmtoolsd nvm [MASK] is [MASK] task path home worker workspace [MASK] debian [MASK] x [MASK] b it para virtual vmxnet [MASK] bios ansible vsphere [MASK] [MASK] [MASK] [MASK] [MASK] process status yml [MASK] [MASK] localhost failed [MASK] vmware doesn [MASK] have [MASK] process vmtoolsd nvm user,targetvm
timestamp failed at play [MASK] tools [MASK] [MASK] [MASK] timestamp task win [MASK] [MASK] install verify upload local file to esxi data store task path [MASK] worker [MASK] dw existing ansible vsphere [MASK] [MASK] common [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] number connection reset error error number [MASK] [MASK] by [MASK] [MASK] [MASK] error url error url open [MASK] error [MASK] connection reset by [MASK] type [MASK] url error object is not [MASK] scriptable fatal localhost [MASK] module [MASK] see stdout stderr [MASK] the exact [MASK],targetvm
[MASK] [MASK] at play [MASK] [MASK] complete install [MASK] [MASK] task [MASK] tools [MASK] [MASK] verify check vm test vm ip address [MASK] path home [MASK] workspace ansible windows number b it number [MASK] sata bios ansible vsphere [MASK] validation [MASK] vm [MASK] ip [MASK] [MASK] fatal localhost failed [MASK] to get vm test vm ip [MASK],targetvm
timestamp [MASK] at play [MASK] [MASK] cores per socket timestamp task cpu [MASK] [MASK] per socket check vm [MASK] [MASK] [MASK] [MASK] task [MASK] home [MASK] [MASK] ansible windows number b it [MASK] ga sata [MASK] ansible vsphere [MASK] validation common vm get ip yml number fatal [MASK] [MASK] [MASK] to get vm test vm [MASK] address,targetvm
timestamp failed at play win tools complete [MASK] [MASK] timestamp task [MASK] tools complete install verify check vm [MASK] vm ip address [MASK] path home [MASK] workspace ansible windows [MASK] [MASK] it [MASK] ga [MASK] [MASK] [MASK] [MASK] [MASK] validation [MASK] vm get ip yml number [MASK] localhost failed [MASK] to [MASK] [MASK] test vm ip address,targetvm
timestamp failed at play stat balloon [MASK] [MASK] [MASK] [MASK] check vm test vm [MASK] address [MASK] path home [MASK] workspace ansible windows number [MASK] [MASK] [MASK] ga ide efi ansible vsphere gos [MASK] common vm get [MASK] [MASK] number [MASK] localhost [MASK] [MASK] to [MASK] vm test vm ip address,targetvm
timestamp failed at [MASK] ovt verify status timestamp task check process [MASK] nvm user is [MASK] task path home worker workspace [MASK] debian [MASK] [MASK] number b it main para [MASK] vmxnet [MASK] [MASK] ansible [MASK] [MASK] [MASK] linux utilities check process [MASK] yml [MASK] fatal localhost failed [MASK] [MASK] [MASK] [MASK] [MASK] running process vmtoolsd nvm [MASK],targetvm
timestamp [MASK] [MASK] [MASK] [MASK] hot add [MASK] timestamp task [MASK] vm test vm ip address task path [MASK] worker workspace ansible [MASK] number x number b [MASK] main para virtual [MASK] number bios ansible vsphere gos [MASK] common vm get [MASK] [MASK] [MASK] fatal [MASK] [MASK] failed [MASK] get vm test [MASK] [MASK] address,targetvm
timestamp [MASK] at play go [MASK] perl static [MASK] [MASK] task customize linux [MASK] os task path home [MASK] [MASK] ansible debian number [MASK] [MASK] b [MASK] [MASK] [MASK] virtual vmxnet [MASK] [MASK] ansible vsphere gos [MASK] linux guest [MASK] [MASK] go sc execution yml number fatal [MASK] failed customization failed for [MASK] information see [MASK] waiting for customization result [MASK] [MASK] out,targetvm
timestamp [MASK] at play [MASK] sc [MASK] dhcp [MASK] task customize [MASK] guest os [MASK] [MASK] home [MASK] workspace [MASK] debian number [MASK] [MASK] b it main para [MASK] [MASK] [MASK] bios ansible vsphere gos validation linux guest [MASK] [MASK] go [MASK] execution yml [MASK] fatal [MASK] failed customization failed [MASK] detailed [MASK] see warnings waiting for customization result event timed out,targetvm
timestamp failed at play ovt verify un install [MASK] task check vm test [MASK] [MASK] address task path [MASK] worker workspace ansible debian number x [MASK] [MASK] [MASK] main para [MASK] vmxnet [MASK] [MASK] ansible [MASK] [MASK] [MASK] [MASK] vm get [MASK] yml [MASK] fatal [MASK] failed failed [MASK] [MASK] vm test vm ip address,targetvm
[MASK] [MASK] at [MASK] memory hot add basic [MASK] [MASK] check vm test vm ip [MASK] task path home worker [MASK] ansible [MASK] number x [MASK] b it main para virtual [MASK] number bios ansible vsphere [MASK] [MASK] common vm get [MASK] yml number [MASK] [MASK] [MASK] failed [MASK] [MASK] vm test vm [MASK] address,targetvm
[MASK] failed at play [MASK] [MASK] timestamp task wait for vmware [MASK] collecting guest info task path home [MASK] [MASK] ansible debian number [MASK] number b [MASK] main para [MASK] vmxnet [MASK] bios ansible vsphere gos validation [MASK] vm [MASK] [MASK] ip yml number [MASK] [MASK] [MASK] [MASK] configuration table,targetvm
timestamp failed [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] check [MASK] [MASK] nvm user is running task path home worker workspace ansible debian number x [MASK] b it [MASK] virtual vmxnet number bios ansible vsphere gos validation linux utilities check [MASK] [MASK] yml number fatal localhost [MASK] [MASK] vmware doesn [MASK] have [MASK] process [MASK] nvm [MASK],targetvm
[MASK] failed at play [MASK] sc perl [MASK] ip timestamp [MASK] gos customization [MASK] task path home [MASK] workspace ansible [MASK] [MASK] [MASK] number b it para virtual vmxnet number [MASK] ansible [MASK] gos [MASK] [MASK] guest [MASK] linux [MASK] sc verify [MASK] [MASK] fatal [MASK] [MASK] vm [MASK] is localhost expected [MASK] [MASK] [MASK] sc [MASK] [MASK] [MASK] vm dns domain name [MASK] expected [MASK] name [MASK] go [MASK] test com vm dns servers [MASK] ip address not expected dns servers ip [MASK] ip [MASK] vm [MASK] domain [MASK] domains [MASK] [MASK] not [MASK] search domains test com go sc test com [MASK] [MASK] ip v number [MASK] [MASK] ip address expected ip v number address is [MASK] address vm [MASK] ip v number [MASK] [MASK] ip address [MASK] ip v [MASK] gateway is [MASK] [MASK] vm hw clock utc is true expected [MASK] clock utc is [MASK],targetvm
[MASK] [MASK] [MASK] play ovt verify [MASK] timestamp task [MASK] process vmtoolsd nvm user is [MASK] [MASK] path [MASK] worker workspace [MASK] debian number [MASK] number b it [MASK] virtual vmxnet number bios ansible [MASK] gos [MASK] linux utilities check process status yml number fatal localhost [MASK] [MASK] vmware doesn [MASK] [MASK] running [MASK] [MASK] nvm user,targetvm
timestamp failed at play [MASK] [MASK] perl static [MASK] timestamp task customize linux guest [MASK] task path home worker workspace [MASK] [MASK] number [MASK] [MASK] [MASK] it para virtual vmxnet [MASK] [MASK] ansible vsphere gos validation [MASK] guest customization linux go [MASK] [MASK] yml number fatal localhost failed customization failed for [MASK] [MASK] [MASK] [MASK] [MASK] for customization result [MASK] [MASK] out,targetvm
timestamp failed [MASK] [MASK] [MASK] verify install timestamp task rename [MASK] [MASK] snapshot to base snapshot timestamp [MASK] task path home [MASK] workspace ansible debian number [MASK] number [MASK] [MASK] [MASK] [MASK] [MASK] number [MASK] ansible [MASK] [MASK] [MASK] [MASK] [MASK] rename [MASK] yml number exception [MASK] ansi ball [MASK] vmware guest snapshot python when ansi ball z main in [MASK] adapter python [MASK] invoke method [MASK] localhost failed module failure [MASK] stdout stderr [MASK] the exact [MASK] timestamp task exit testing [MASK] [MASK] testing when [MASK] is set [MASK] task path home [MASK] workspace [MASK] debian [MASK] x number b it para [MASK] [MASK] number [MASK] [MASK] vsphere gos validation [MASK] [MASK] test [MASK] [MASK] number fatal [MASK] failed failed to run test case ovt verify install,targetvm
[MASK] failed at [MASK] go [MASK] perl static ip timestamp task customize linux guest os task path home [MASK] workspace ansible debian number [MASK] [MASK] b [MASK] para virtual vmxnet number [MASK] [MASK] vsphere gos validation [MASK] guest customization [MASK] [MASK] sc [MASK] [MASK] [MASK] fatal localhost failed customization failed [MASK] [MASK] information see warnings waiting [MASK] customization [MASK] [MASK] [MASK] out,targetvm
timestamp failed [MASK] play [MASK] list timestamp task [MASK] for vmware tools [MASK] guest info task path home worker workspace [MASK] debian number [MASK] number b it para [MASK] vmxnet [MASK] [MASK] ansible [MASK] [MASK] validation [MASK] [MASK] wait [MASK] [MASK] yml number fatal [MASK] [MASK] hardware configuration table,targetvm
timestamp failed [MASK] play [MASK] device [MASK] timestamp task network device ops try [MASK] ping [MASK] task [MASK] home [MASK] [MASK] ansible cycle ubuntu number [MASK] ansible vsphere gos validation [MASK] vm wait ping yml number [MASK] localhost [MASK] [MASK] [MASK] code when [MASK],targetvm
