processed,target
timestamp [MASK] [MASK] play sata v hba device ops timestamp task create [MASK] [MASK] file [MASK] task [MASK] [MASK] worker workspace ansible cycle rhel [MASK] x ansible [MASK] [MASK] [MASK] linux v hba hot add remove [MASK] [MASK] disk [MASK] number [MASK] [MASK] [MASK] [MASK] [MASK] [MASK] to the [MASK] via [MASK] ssh connect to host ip address port number no route to host,targetvm
timestamp [MASK] at play sata v [MASK] device ops timestamp task [MASK] ext number file system [MASK] path home worker [MASK] [MASK] [MASK] [MASK] stable ansible vsphere [MASK] [MASK] linux v hba hot add [MASK] prepare new [MASK] yml [MASK] [MASK] [MASK] failed failed [MASK] [MASK] to [MASK] host [MASK] ssh ssh connect to [MASK] ip address [MASK] [MASK] no route to host,targetvm
[MASK] failed at [MASK] sata v hba device [MASK] timestamp [MASK] create [MASK] number file system [MASK] path home [MASK] [MASK] [MASK] cycle debian number x [MASK] b it ansible [MASK] gos validation linux v [MASK] hot add remove prepare new disk yml number [MASK] localhost [MASK] [MASK] to connect to [MASK] [MASK] [MASK] ssh ssh [MASK] [MASK] [MASK] ip address port [MASK] no route to [MASK],targetvm
timestamp failed at play sata v [MASK] [MASK] [MASK] [MASK] [MASK] create ext number file [MASK] [MASK] path home worker [MASK] ansible [MASK] centos number x ansible vsphere [MASK] validation linux v hba [MASK] add [MASK] [MASK] [MASK] disk yml number fatal localhost [MASK] failed to connect to [MASK] host via [MASK] [MASK] connect to [MASK] [MASK] [MASK] port number connection timed [MASK],targetvm
timestamp [MASK] [MASK] [MASK] sata [MASK] [MASK] device [MASK] [MASK] [MASK] create ext number [MASK] system task path home worker [MASK] ansible cycle [MASK] linux number [MASK] [MASK] vsphere gos validation linux v hba hot add [MASK] prepare [MASK] [MASK] yml number [MASK] [MASK] failed [MASK] to connect to the [MASK] via [MASK] ssh connect to host ip [MASK] port number connection timed out,targetvm
[MASK] failed at play sata v hba [MASK] ops timestamp task [MASK] [MASK] number file [MASK] [MASK] path home worker [MASK] ansible cycle photon [MASK] x update [MASK] ansible [MASK] gos [MASK] linux [MASK] hba hot add remove prepare new [MASK] [MASK] number [MASK] localhost failed [MASK] to connect to the [MASK] via ssh ssh [MASK] [MASK] [MASK] ip address port [MASK] [MASK] timed out,targetvm
[MASK] [MASK] at [MASK] sata v [MASK] device ops timestamp task [MASK] ext number file system task path home worker [MASK] ansible [MASK] rhel number [MASK] ansible [MASK] gos [MASK] linux v hba hot add [MASK] prepare [MASK] [MASK] [MASK] number fatal localhost [MASK] failed to connect to the host via ssh ssh [MASK] to host [MASK] [MASK] port [MASK] [MASK] [MASK] [MASK],targetvm
[MASK] failed at play sata v hba device [MASK] timestamp task create ext [MASK] file [MASK] task [MASK] home worker [MASK] ansible cycle photon number iso ansible vsphere gos validation linux v [MASK] hot add remove [MASK] new [MASK] yml [MASK] [MASK] localhost [MASK] [MASK] to connect to the [MASK] via [MASK] [MASK] [MASK] [MASK] host [MASK] address [MASK] [MASK] [MASK] timed out,targetvm
timestamp failed [MASK] play sata [MASK] hba device ops [MASK] task create [MASK] number file system task [MASK] [MASK] worker workspace ansible cycle debian number x [MASK] [MASK] [MASK] ansible [MASK] [MASK] validation linux v hba hot add remove prepare new disk [MASK] [MASK] fatal localhost failed failed to [MASK] to the host [MASK] ssh [MASK] [MASK] [MASK] [MASK] [MASK] address [MASK] number [MASK] timed [MASK],targetvm
timestamp [MASK] at play check [MASK] [MASK] [MASK] [MASK] execute [MASK] command get [MASK] adapter [MASK] [MASK] name [MASK] match v [MASK] name task path home worker workspace [MASK] cycle windows number ansible vsphere [MASK] validation [MASK] utilities win execute command [MASK] number fatal localhost un [MASK] failed to [MASK] [MASK] the host [MASK] psrp connection aborted connection reset [MASK] [MASK] connection [MASK] by [MASK] timestamp [MASK] guest os un reachable [MASK] path [MASK] [MASK] workspace ansible cycle windows [MASK] ansible vsphere gos [MASK] windows utilities win [MASK] command yml number fatal [MASK] failed changed false message failed [MASK] [MASK] [MASK] the host via psrp connection [MASK] [MASK] reset [MASK] number connection [MASK] by [MASK] skip reason [MASK] [MASK] is un reachable [MASK] [MASK] true,targetvm
timestamp failed [MASK] [MASK] nvme v [MASK] [MASK] ops timestamp task [MASK] [MASK] command get [MASK] object win number scsi [MASK] where object name like nvm [MASK] measure count task [MASK] home worker [MASK] ansible cycle [MASK] number ansible vsphere [MASK] validation [MASK] [MASK] win execute command [MASK] number fatal [MASK] un reachable [MASK] to [MASK] [MASK] the [MASK] [MASK] [MASK] [MASK] [MASK] connection reset error number connection reset [MASK] [MASK] timestamp task guest os un [MASK] task [MASK] home worker workspace ansible cycle windows number [MASK] vsphere gos validation [MASK] utilities [MASK] execute command yml [MASK] [MASK] [MASK] failed [MASK] [MASK] [MASK] [MASK] to connect to the host [MASK] psrp connection aborted connection reset error [MASK] connection [MASK] by peer skip [MASK] host localhost is un reachable [MASK] [MASK] true,targetvm
[MASK] failed at play deploy [MASK] photon [MASK] timestamp task wait [MASK] vmware tools [MASK] guest os [MASK] name task path [MASK] worker workspace [MASK] cycle [MASK] number [MASK] [MASK] ova ansible vsphere gos [MASK] [MASK] vm wait guest full [MASK] [MASK] [MASK] fatal [MASK] failed hardware configuration [MASK] timestamp task [MASK] exit due to failure [MASK] path [MASK] worker workspace [MASK] cycle [MASK] number x update ova [MASK] vsphere [MASK] validation [MASK] [MASK] [MASK] [MASK] number [MASK] localhost failed exit testing when exit testing when fail [MASK] set to [MASK] [MASK] test [MASK] deploy vmware photon ova,targetvm
timestamp failed at [MASK] [MASK] v [MASK] device ops timestamp task [MASK] [MASK] number file [MASK] task path [MASK] worker workspace ansible [MASK] [MASK] lts ansible vsphere gos validation [MASK] v [MASK] hot [MASK] remove [MASK] new [MASK] yml number fatal localhost failed failed [MASK] [MASK] to [MASK] host via [MASK] [MASK] connect to host [MASK] address port number no route [MASK] [MASK],targetvm
[MASK] failed at [MASK] nvme [MASK] hba device ops [MASK] [MASK] [MASK] task execute powershell command [MASK] [MASK] object win number scsi controller where object name like [MASK] express [MASK] count task path [MASK] [MASK] workspace ansible cycle windows number ansible vsphere gos validation windows [MASK] [MASK] [MASK] command [MASK] [MASK] [MASK] localhost [MASK] reachable [MASK] [MASK] connect to the host via psrp connection aborted [MASK] reset error number connection reset [MASK] peer [MASK] [MASK] guest os [MASK] reachable task path home [MASK] [MASK] [MASK] cycle [MASK] number [MASK] vsphere gos validation [MASK] [MASK] [MASK] [MASK] command [MASK] number [MASK] [MASK] failed changed false [MASK] [MASK] to [MASK] to [MASK] host [MASK] psrp connection aborted [MASK] reset error number [MASK] reset by peer skip reason host localhost is un reachable un [MASK] true,targetvm
timestamp failed [MASK] play sata v [MASK] device ops timestamp task [MASK] ext [MASK] file [MASK] task path home worker workspace ansible [MASK] alma [MASK] number x [MASK] [MASK] gos validation [MASK] v hba hot add remove prepare [MASK] [MASK] yml number fatal localhost failed [MASK] [MASK] [MASK] [MASK] [MASK] host via ssh ssh connect to [MASK] [MASK] address port number [MASK] [MASK] to [MASK],targetvm
timestamp failed [MASK] play [MASK] v hba [MASK] ops [MASK] task [MASK] ext number file [MASK] [MASK] path home worker workspace ansible [MASK] [MASK] number iso ansible vsphere gos [MASK] [MASK] v hba [MASK] [MASK] remove prepare new disk yml number fatal localhost failed [MASK] to [MASK] to [MASK] host via [MASK] ssh connect [MASK] host ip address [MASK] [MASK] [MASK] [MASK] out,targetvm
[MASK] failed [MASK] [MASK] sata v [MASK] device [MASK] timestamp task create ext [MASK] [MASK] [MASK] [MASK] path home [MASK] workspace [MASK] [MASK] sled number x ansible vsphere [MASK] validation linux [MASK] hba [MASK] add remove prepare new disk yml number fatal localhost failed [MASK] to [MASK] to the [MASK] via ssh [MASK] connect to host [MASK] address [MASK] number connection [MASK] out,targetvm
[MASK] [MASK] at play sata v [MASK] device ops timestamp task [MASK] [MASK] [MASK] file system [MASK] path home worker [MASK] [MASK] [MASK] oracle [MASK] number [MASK] [MASK] vsphere gos validation linux v [MASK] [MASK] add remove [MASK] new disk [MASK] [MASK] fatal localhost [MASK] failed to connect [MASK] the host via ssh ssh connect to host ip [MASK] port [MASK] connection timed out,targetvm
timestamp failed at play [MASK] v hba device [MASK] timestamp task [MASK] ext [MASK] file [MASK] [MASK] [MASK] home [MASK] workspace ansible cycle [MASK] [MASK] number [MASK] [MASK] vsphere [MASK] [MASK] linux [MASK] hba hot [MASK] remove prepare new [MASK] yml number fatal [MASK] [MASK] failed [MASK] connect to the host [MASK] ssh ssh connect to host ip address port number connection [MASK] out,targetvm
[MASK] failed [MASK] [MASK] sata v [MASK] device [MASK] [MASK] task create [MASK] number file system [MASK] [MASK] home [MASK] workspace ansible cycle sles number x ansible [MASK] gos validation linux [MASK] hba [MASK] [MASK] remove [MASK] [MASK] disk yml number [MASK] localhost failed failed to [MASK] [MASK] [MASK] host via ssh [MASK] connect to host ip address port number connection timed [MASK],targetvm
[MASK] failed at play nvme disk hot extend spec number [MASK] task execute powershell command get disk [MASK] [MASK] task path home [MASK] workspace ansible cycle windows [MASK] number ansible vsphere gos validation windows utilities win execute command yml number fatal localhost [MASK] [MASK] [MASK] to connect [MASK] [MASK] [MASK] via [MASK] connection aborted connection [MASK] [MASK] [MASK] connection reset [MASK] peer timestamp [MASK] [MASK] os [MASK] [MASK] task path [MASK] worker workspace ansible cycle windows server [MASK] ansible vsphere [MASK] validation [MASK] utilities win [MASK] command yml number [MASK] [MASK] failed [MASK] [MASK] message [MASK] [MASK] [MASK] to [MASK] host via psrp [MASK] aborted connection [MASK] error number [MASK] [MASK] by peer skip reason host [MASK] is [MASK] [MASK] [MASK] [MASK] true,targetvm
timestamp [MASK] at play nvme disk [MASK] extend [MASK] number timestamp task [MASK] [MASK] command get [MASK] object [MASK] number [MASK] [MASK] where object name like nvm express [MASK] count [MASK] path home worker workspace ansible [MASK] windows [MASK] ansible [MASK] [MASK] [MASK] [MASK] [MASK] win [MASK] command yml number fatal [MASK] [MASK] reachable failed to [MASK] to the host via psrp [MASK] aborted connection reset error number [MASK] reset [MASK] peer timestamp [MASK] guest os un reachable task path home worker workspace [MASK] cycle windows [MASK] ansible vsphere [MASK] validation [MASK] [MASK] win [MASK] command yml number fatal [MASK] [MASK] changed [MASK] message [MASK] [MASK] [MASK] [MASK] the host via psrp connection aborted connection reset error number [MASK] reset by [MASK] [MASK] reason [MASK] localhost [MASK] [MASK] reachable un reachable [MASK],targetvm
[MASK] failed [MASK] play [MASK] [MASK] hba [MASK] ops timestamp task create [MASK] number file system task [MASK] home worker [MASK] [MASK] cycle flatcar stable ansible vsphere [MASK] validation [MASK] v [MASK] [MASK] add [MASK] prepare new disk yml number [MASK] [MASK] failed failed [MASK] [MASK] to [MASK] host via ssh ssh connect to host ip address port [MASK] [MASK] timed out,targetvm
[MASK] failed at play sata [MASK] hba device ops timestamp task create [MASK] number file system task [MASK] [MASK] worker [MASK] ansible cycle [MASK] lts ansible vsphere [MASK] validation [MASK] [MASK] hba [MASK] add remove prepare [MASK] [MASK] yml number fatal localhost [MASK] [MASK] [MASK] [MASK] to the host via [MASK] [MASK] connect [MASK] host ip [MASK] port number connection timed out,targetvm
